LEMS_SimulationTime ISIM_SimulationTime ERROR_SimulationTime LEMS_neuron_model_spike ISIM_neuron_model_spike ERROR_neuron_model_spike LEMS_neuron_model_stateCURRENT_voltage_v ISIM_neuron_model_stateCURRENT_voltage_v ERROR_neuron_model_stateCURRENT_voltage_v LEMS_neuron_model_stateCURRENT_none_U ISIM_neuron_model_stateCURRENT_none_U ERROR_neuron_model_stateCURRENT_none_U LEMS_neuron_model_stateCURRENT_none_i1_I ISIM_neuron_model_stateCURRENT_none_i1_I ERROR_neuron_model_stateCURRENT_none_i1_I  
0.30765 0.3080678 1.7455581E-7 0.0 0.0 0.0 -0.06743646 -0.06855059 1.2412856E-6 -0.83982253 -0.309082 0.28168547 15.0 15.0 0.0 
0.3077 0.3081179 1.7463051E-7 0.0 0.0 0.0 -0.06740823 -0.06852484 1.2468203E-6 -0.85247 -0.3225098 0.28085777 15.0 15.0 0.0 
0.30775 0.3081679 1.7465543E-7 0.0 0.0 0.0 -0.06737992 -0.06849909 1.2525339E-6 -0.86509913 -0.3359375 0.28001204 15.0 15.0 0.0 
0.3078 0.308218 1.7473016E-7 0.0 0.0 0.0 -0.06735154 -0.06847334 1.2584278E-6 -0.87771004 -0.3493652 0.2791483 15.0 15.0 0.0 
0.30785 0.3082681 1.7480492E-7 0.0 0.0 0.0 -0.06732308 -0.06844759 1.2645198E-6 -0.89030266 -0.362793 0.27826646 15.0 15.0 0.0 
0.3079 0.3083181 1.7480492E-7 0.0 0.0 0.0 -0.06729454 -0.06842184 1.2708113E-6 -0.902877 -0.3760986 0.2774954 15.0 15.0 0.0 
0.30795 0.3083682 1.7490461E-7 0.0 0.0 0.0 -0.06726592 -0.06839585 1.2767479E-6 -0.915433 -0.3894043 0.2767062 15.0 15.0 0.0 
0.308 0.3084183 1.749794E-7 0.0 0.0 0.0 -0.06723722 -0.06836987 1.2829009E-6 -0.9279707 -0.40271 0.27589878 15.0 15.0 0.0 
0.30805 0.3084683 1.749794E-7 0.0 0.0 0.0 -0.06720844 -0.06834388 1.289221E-6 -0.9404902 -0.4160156 0.27507362 15.0 15.0 0.0 
0.3081 0.3085184 1.7507915E-7 0.0 0.0 0.0 -0.067179576 -0.06831789 1.2957602E-6 -0.9529914 -0.4293213 0.27423042 15.0 15.0 0.0 
0.30815 0.3085685 1.7515399E-7 0.0 0.0 0.0 -0.06715063 -0.06829166 1.3019418E-6 -0.9654743 -0.442627 0.27336928 15.0 15.0 0.0 
0.3082 0.3086185 1.7512903E-7 0.0 0.0 0.0 -0.0671216 -0.06826544 1.3083596E-6 -0.977939 -0.4558105 0.2726182 15.0 15.0 0.0 
0.30825 0.3086686 1.7522882E-7 0.0 0.0 0.0 -0.067092486 -0.06823921 1.3149812E-6 -0.99038535 -0.4689941 0.27184886 15.0 15.0 0.0 
0.3083 0.3087187 1.7532864E-7 0.0 0.0 0.0 -0.06706328 -0.06821299 1.3218423E-6 -1.0028135 -0.4821777 0.27106157 15.0 15.0 0.0 
0.30835 0.3087687 1.7530368E-7 0.0 0.0 0.0 -0.067034 -0.06818652 1.3283089E-6 -1.0152233 -0.4953613 0.27025643 15.0 15.0 0.0 
0.3084 0.3088188 1.7537856E-7 0.0 0.0 0.0 -0.06700462 -0.06816006 1.3350325E-6 -1.027615 -0.5085449 0.2694337 15.0 15.0 0.0 
0.30845 0.3088689 1.7547842E-7 0.0 0.0 0.0 -0.066975154 -0.06813359 1.34198E-6 -1.0399882 -0.5217285 0.26859307 15.0 15.0 0.0 
0.3085 0.308919 1.7557831E-7 0.0 0.0 0.0 -0.066945605 -0.06810713 1.349136E-6 -1.0523432 -0.5349121 0.26773497 15.0 15.0 0.0 
0.30855 0.308969 1.7555334E-7 0.0 0.0 0.0 -0.06691596 -0.06808043 1.3559987E-6 -1.06468 -0.5479736 0.2669855 15.0 15.0 0.0 
0.3086 0.3090191 1.7562826E-7 0.0 0.0 0.0 -0.066886224 -0.06805372 1.3630528E-6 -1.0769986 -0.5610352 0.26621822 15.0 15.0 0.0 
0.30865 0.3090692 1.7572819E-7 0.0 0.0 0.0 -0.06685639 -0.06802702 1.3703694E-6 -1.0892987 -0.5740967 0.26543316 15.0 15.0 0.0 
0.3087 0.3091192 1.7572819E-7 0.0 0.0 0.0 -0.06682648 -0.06800032 1.3778979E-6 -1.1015807 -0.5871582 0.26463056 15.0 15.0 0.0 
0.30875 0.3091693 1.7580317E-7 0.0 0.0 0.0 -0.06679646 -0.06797338 1.385149E-6 -1.1138445 -0.6002197 0.26381043 15.0 15.0 0.0 
0.3088 0.3092194 1.7587814E-7 0.0 0.0 0.0 -0.066766344 -0.06794643 1.3925949E-6 -1.1260899 -0.6132813 0.26297268 15.0 15.0 0.0 
0.30885 0.3092694 1.7590314E-7 0.0 0.0 0.0 -0.06673614 -0.06791949 1.4003252E-6 -1.1383171 -0.6263428 0.2621177 15.0 15.0 0.0 
0.3089 0.3093195 1.7597814E-7 0.0 0.0 0.0 -0.06670583 -0.06789255 1.4083068E-6 -1.150526 -0.6392822 0.26137024 15.0 15.0 0.0 
0.30895 0.3093696 1.7605316E-7 0.0 0.0 0.0 -0.06667543 -0.06786537 1.4159565E-6 -1.1627166 -0.6522217 0.2606051 15.0 15.0 0.0 
0.309 0.3094196 1.7607817E-7 0.0 0.0 0.0 -0.06664492 -0.06783819 1.4238935E-6 -1.174889 -0.6651611 0.25982252 15.0 15.0 0.0 
0.30905 0.3094697 1.7615322E-7 0.0 0.0 0.0 -0.06661432 -0.06781101 1.4320667E-6 -1.1870431 -0.6781006 0.25902244 15.0 15.0 0.0 
0.3091 0.3095198 1.7622827E-7 0.0 0.0 0.0 -0.06658361 -0.06778383 1.4405316E-6 -1.1991789 -0.69104 0.2582052 15.0 15.0 0.0 
0.30915 0.3095698 1.7622827E-7 0.0 0.0 0.0 -0.0665528 -0.06775641 1.4486627E-6 -1.2112964 -0.7039795 0.25737047 15.0 15.0 0.0 
0.3092 0.3096199 1.7632837E-7 0.0 0.0 0.0 -0.06652188 -0.067729 1.4571224E-6 -1.2233957 -0.7167969 0.25664237 15.0 15.0 0.0 
0.30925 0.30967 1.7640347E-7 0.0 0.0 0.0 -0.066490866 -0.06770158 1.4658233E-6 -1.2354767 -0.7296143 0.25589678 15.0 15.0 0.0 
0.3093 0.30972 1.7640347E-7 0.0 0.0 0.0 -0.06645974 -0.06767392 1.4742425E-6 -1.2475394 -0.7424316 0.2551339 15.0 15.0 0.0 
0.30935 0.3097701 1.7647858E-7 0.0 0.0 0.0 -0.066428505 -0.06764627 1.4829579E-6 -1.2595838 -0.755249 0.2543536 15.0 15.0 0.0 
0.3094 0.3098202 1.7657875E-7 0.0 0.0 0.0 -0.06639715 -0.06761861 1.4919539E-6 -1.2716099 -0.7680664 0.25355604 15.0 15.0 0.0 
0.30945 0.3098702 1.7657875E-7 0.0 0.0 0.0 -0.0663657 -0.06759071 1.5006667E-6 -1.2836177 -0.7808838 0.25274143 15.0 15.0 0.0 
0.3095 0.3099203 1.766539E-7 0.0 0.0 0.0 -0.06633413 -0.06756282 1.5096795E-6 -1.2956073 -0.7937012 0.2519098 15.0 15.0 0.0 
0.30955 0.3099704 1.7675413E-7 0.0 0.0 0.0 -0.06630245 -0.06753492 1.5189947E-6 -1.3075786 -0.8063965 0.25118348 15.0 15.0 0.0 
0.3096 0.3100204 1.7672906E-7 0.0 0.0 0.0 -0.06627066 -0.06750703 1.5286149E-6 -1.3195314 -0.8190918 0.25043982 15.0 15.0 0.0 
0.30965 0.3100705 1.768293E-7 0.0 0.0 0.0 -0.06623874 -0.0674789 1.5380068E-6 -1.3314661 -0.8317871 0.24967907 15.0 15.0 0.0 
0.3097 0.3101206 1.769045E-7 0.0 0.0 0.0 -0.06620671 -0.06745076 1.5476685E-6 -1.3433824 -0.8444824 0.24890114 15.0 15.0 0.0 
0.30975 0.3101707 1.7700481E-7 0.0 0.0 0.0 -0.06617457 -0.06742263 1.5576579E-6 -1.3552803 -0.8571777 0.24810621 15.0 15.0 0.0 
0.3098 0.3102207 1.7697973E-7 0.0 0.0 0.0 -0.0661423 -0.06739426 1.5673996E-6 -1.3671598 -0.869873 0.24729422 15.0 15.0 0.0 
0.30985 0.3102708 1.7705496E-7 0.0 0.0 0.0 -0.0661099 -0.06736588 1.5774712E-6 -1.3790212 -0.8825684 0.24646533 15.0 15.0 0.0 
0.3099 0.3103209 1.7718038E-7 0.0 0.0 0.0 -0.06607739 -0.06733751 1.5879128E-6 -1.3908641 -0.8951416 0.24574083 15.0 15.0 0.0 
0.30995 0.3103709 1.771553E-7 0.0 0.0 0.0 -0.06604475 -0.0673089 1.5980877E-6 -1.4026887 -0.9077148 0.24499922 15.0 15.0 0.0 
0.31 0.310421 1.7723056E-7 0.0 0.0 0.0 -0.06601199 -0.06728029 1.6085972E-6 -1.414495 -0.9202881 0.24424046 15.0 15.0 0.0 
0.31005 0.3104711 1.7730585E-7 0.0 0.0 0.0 -0.06597909 -0.06725168 1.6194826E-6 -1.4262829 -0.9328613 0.24346483 15.0 15.0 0.0 
0.3101 0.3105211 1.7733095E-7 0.0 0.0 0.0 -0.06594607 -0.06722283 1.6301194E-6 -1.4380524 -0.9454346 0.24267234 15.0 15.0 0.0 
0.31015 0.3105712 1.7740626E-7 0.0 0.0 0.0 -0.06591292 -0.06719398 1.6411154E-6 -1.4498036 -0.9580078 0.24186309 15.0 15.0 0.0 
0.3102 0.3106213 1.7748158E-7 0.0 0.0 0.0 -0.06587963 -0.06716514 1.6525315E-6 -1.4615364 -0.970459 0.24115704 15.0 15.0 0.0 
0.31025 0.3106713 1.7748158E-7 0.0 0.0 0.0 -0.06584621 -0.06713605 1.6636797E-6 -1.4732507 -0.9829102 0.24043384 15.0 15.0 0.0 
0.3103 0.3107214 1.7758204E-7 0.0 0.0 0.0 -0.065812655 -0.06710696 1.6752317E-6 -1.4849468 -0.9953613 0.23969398 15.0 15.0 0.0 
0.31035 0.3107715 1.776574E-7 0.0 0.0 0.0 -0.06577896 -0.06707788 1.6871915E-6 -1.4966244 -1.007813 0.23893656 15.0 15.0 0.0 
0.3104 0.3108215 1.776574E-7 0.0 0.0 0.0 -0.06574512 -0.06704855 1.6989218E-6 -1.5082835 -1.020264 0.238163 15.0 15.0 0.0 
0.31045 0.3108716 1.7775791E-7 0.0 0.0 0.0 -0.06571115 -0.06701922 1.7110435E-6 -1.5199243 -1.032715 0.23737292 15.0 15.0 0.0 
0.3105 0.3109217 1.778333E-7 0.0 0.0 0.0 -0.06567703 -0.06698966 1.7229933E-6 -1.5315466 -1.045166 0.23656607 15.0 15.0 0.0 
0.31055 0.3109717 1.778333E-7 0.0 0.0 0.0 -0.06564277 -0.0669601 1.7353575E-6 -1.5431504 -1.057495 0.2358612 15.0 15.0 0.0 
0.3106 0.3110218 1.7790872E-7 0.0 0.0 0.0 -0.06560835 -0.06693053 1.74816E-6 -1.5547359 -1.069824 0.23513956 15.0 15.0 0.0 
0.31065 0.3110719 1.780093E-7 0.0 0.0 0.0 -0.0655738 -0.06690073 1.7607525E-6 -1.5663028 -1.082153 0.23440105 15.0 15.0 0.0 
0.3107 0.3111219 1.780093E-7 0.0 0.0 0.0 -0.065539084 -0.06687093 1.773807E-6 -1.5778513 -1.094482 0.23364593 15.0 15.0 0.0 
0.31075 0.311172 1.7808475E-7 0.0 0.0 0.0 -0.065504216 -0.06684113 1.7873479E-6 -1.5893812 -1.106812 0.23287305 15.0 15.0 0.0 
0.3108 0.3112221 1.7818537E-7 0.0 0.0 0.0 -0.0654692 -0.06681108 1.8006402E-6 -1.6008927 -1.119141 0.23208468 15.0 15.0 0.0 
0.31085 0.3112721 1.7818537E-7 0.0 0.0 0.0 -0.065434024 -0.06678104 1.8144435E-6 -1.6123856 -1.13147 0.23127988 15.0 15.0 0.0 
0.3109 0.3113222 1.7826086E-7 0.0 0.0 0.0 -0.065398686 -0.06675076 1.828098E-6 -1.62386 -1.143677 0.23057573 15.0 15.0 0.0 
0.31095 0.3113723 1.7833636E-7 0.0 0.0 0.0 -0.06536318 -0.06672049 1.8422892E-6 -1.6353159 -1.155884 0.22985491 15.0 15.0 0.0 
0.311 0.3114223 1.7833636E-7 0.0 0.0 0.0 -0.065327525 -0.06669021 1.8569006E-6 -1.6467532 -1.168091 0.22911744 15.0 15.0 0.0 
0.31105 0.3114724 1.784119E-7 0.0 0.0 0.0 -0.065291695 -0.06665969 1.8714067E-6 -1.658172 -1.180298 0.2283636 15.0 15.0 0.0 
0.3111 0.3115225 1.7851261E-7 0.0 0.0 0.0 -0.0652557 -0.06662917 1.8864193E-6 -1.6695721 -1.192505 0.22759303 15.0 15.0 0.0 
0.31115 0.3115726 1.7858817E-7 0.0 0.0 0.0 -0.06521954 -0.06659842 1.9013277E-6 -1.6809537 -1.204712 0.22680616 15.0 15.0 0.0 
0.3112 0.3116226 1.7858817E-7 0.0 0.0 0.0 -0.0651832 -0.06656766 1.916728E-6 -1.6923167 -1.216797 0.22611894 15.0 15.0 0.0 
0.31125 0.3116727 1.7866374E-7 0.0 0.0 0.0 -0.065146685 -0.06653666 1.9320246E-6 -1.703661 -1.228882 0.22541511 15.0 15.0 0.0 
0.3113 0.3117228 1.7873933E-7 0.0 0.0 0.0 -0.06510999 -0.06650567 1.9479228E-6 -1.7149867 -1.240967 0.22469462 15.0 15.0 0.0 
0.31135 0.3117728 1.7876454E-7 0.0 0.0 0.0 -0.06507312 -0.06647444 1.963698E-6 -1.7262937 -1.253052 0.22395769 15.0 15.0 0.0 
0.3114 0.3118229 1.7884014E-7 0.0 0.0 0.0 -0.06503606 -0.0664432 1.9800402E-6 -1.737582 -1.265137 0.22320428 15.0 15.0 0.0 
0.31145 0.311873 1.7891577E-7 0.0 0.0 0.0 -0.06499881 -0.06641197 1.9970187E-6 -1.7488517 -1.277222 0.22243449 15.0 15.0 0.0 
0.3115 0.311923 1.7891577E-7 0.0 0.0 0.0 -0.06496139 -0.0663805 2.013879E-6 -1.7601025 -1.289307 0.22164841 15.0 15.0 0.0 
0.31155 0.3119731 1.7901664E-7 0.0 0.0 0.0 -0.06492376 -0.06634903 2.031384E-6 -1.7713348 -1.30127 0.22096089 15.0 15.0 0.0 
0.3116 0.3120232 1.790923E-7 0.0 0.0 0.0 -0.064885944 -0.06631732 2.0488364E-6 -1.7825482 -1.313232 0.22025774 15.0 15.0 0.0 
0.31165 0.3120732 1.790923E-7 0.0 0.0 0.0 -0.06484793 -0.06628561 2.0669206E-6 -1.7937428 -1.325195 0.21953706 15.0 15.0 0.0 
0.3117 0.3121233 1.7919321E-7 0.0 0.0 0.0 -0.064809725 -0.06625366 2.0849552E-6 -1.8049186 -1.337158 0.21880005 15.0 15.0 0.0 
0.31175 0.3121734 1.7926891E-7 0.0 0.0 0.0 -0.06477131 -0.06622171 2.1036517E-6 -1.8160757 -1.349121 0.2180467 15.0 15.0 0.0 
0.3118 0.3122234 1.7926891E-7 0.0 0.0 0.0 -0.064732686 -0.06618953 2.1223882E-6 -1.8272139 -1.361084 0.21727708 15.0 15.0 0.0 
0.31185 0.3122735 1.7934462E-7 0.0 0.0 0.0 -0.06469385 -0.06615734 2.1417964E-6 -1.8383331 -1.372925 0.21660468 15.0 15.0 0.0 
0.3119 0.3123236 1.794456E-7 0.0 0.0 0.0 -0.06465481 -0.06612492 2.1612273E-6 -1.8494337 -1.384766 0.21591605 15.0 15.0 0.0 
0.31195 0.3123736 1.794456E-7 0.0 0.0 0.0 -0.064615555 -0.06609249 2.18134E-6 -1.8605151 -1.396606 0.2152117 15.0 15.0 0.0 
0.312 0.3124237 1.7952136E-7 0.0 0.0 0.0 -0.064576074 -0.06605983 2.201524E-6 -1.8715777 -1.408447 0.21449006 15.0 15.0 0.0 
0.31205 0.3124738 1.7959714E-7 0.0 0.0 0.0 -0.06453638 -0.06602716 2.2224226E-6 -1.8826214 -1.420288 0.21375221 15.0 15.0 0.0 
0.3121 0.3125238 1.796224E-7 0.0 0.0 0.0 -0.06449645 -0.06599426 2.2434424E-6 -1.893646 -1.432129 0.21299791 15.0 15.0 0.0 
0.31215 0.3125739 1.7969819E-7 0.0 0.0 0.0 -0.0644563 -0.06596136 2.2652116E-6 -1.9046516 -1.44397 0.21222761 15.0 15.0 0.0 
0.3122 0.312624 1.79774E-7 0.0 0.0 0.0 -0.06441591 -0.06592822 2.2870859E-6 -1.9156383 -1.455688 0.2115543 15.0 15.0 0.0 
0.31225 0.312674 1.79774E-7 0.0 0.0 0.0 -0.06437529 -0.06589484 2.3090424E-6 -1.9266058 -1.467407 0.21086356 15.0 15.0 0.0 
0.3123 0.3127241 1.798751E-7 0.0 0.0 0.0 -0.06433442 -0.06586146 2.3318548E-6 -1.9375542 -1.479126 0.21015647 15.0 15.0 0.0 
0.31235 0.3127742 1.7995094E-7 0.0 0.0 0.0 -0.06429332 -0.06582785 2.3547793E-6 -1.9484836 -1.490845 0.20943311 15.0 15.0 0.0 
0.3124 0.3128242 1.7992566E-7 0.0 0.0 0.0 -0.06425196 -0.06579423 2.3785974E-6 -1.9593937 -1.502563 0.20869432 15.0 15.0 0.0 
0.31245 0.3128743 1.8002682E-7 0.0 0.0 0.0 -0.064210355 -0.06576037 2.402535E-6 -1.9702848 -1.514282 0.20793858 15.0 15.0 0.0 
0.3125 0.3129244 1.8012798E-7 0.0 0.0 0.0 -0.06416849 -0.06572652 2.4274518E-6 -1.9811566 -1.526001 0.20716663 15.0 15.0 0.0 
0.31255 0.3129745 1.8020388E-7 0.0 0.0 0.0 -0.064126365 -0.06569242 2.4525202E-6 -1.9920092 -1.537598 0.20648949 15.0 15.0 0.0 
0.3126 0.3130245 1.8020388E-7 0.0 0.0 0.0 -0.06408397 -0.06565809 2.4778583E-6 -2.0028424 -1.549194 0.20579691 15.0 15.0 0.0 
0.31265 0.3130746 1.802798E-7 0.0 0.0 0.0 -0.06404131 -0.06562376 2.5041518E-6 -2.0136564 -1.560791 0.20508704 15.0 15.0 0.0 
0.3127 0.3131247 1.8035573E-7 0.0 0.0 0.0 -0.06399838 -0.06558919 2.5306788E-6 -2.024451 -1.572388 0.20436092 15.0 15.0 0.0 
0.31275 0.3131747 1.8035573E-7 0.0 0.0 0.0 -0.063955165 -0.06555462 2.5582513E-6 -2.035226 -1.583984 0.20361942 15.0 15.0 0.0 
0.3128 0.3132248 1.80457E-7 0.0 0.0 0.0 -0.06391167 -0.06551981 2.5861168E-6 -2.045982 -1.595581 0.2028609 15.0 15.0 0.0 
0.31285 0.3132749 1.8053296E-7 0.0 0.0 0.0 -0.06386788 -0.06548476 2.6143018E-6 -2.0567183 -1.607056 0.20219621 15.0 15.0 0.0 
0.3129 0.3133249 1.8053296E-7 0.0 0.0 0.0 -0.063823804 -0.06544971 2.6435605E-6 -2.0674353 -1.61853 0.2015159 15.0 15.0 0.0 
0.31295 0.313375 1.8063429E-7 0.0 0.0 0.0 -0.06377943 -0.06541443 2.6732253E-6 -2.0781324 -1.630005 0.20081815 15.0 15.0 0.0 
0.313 0.3134251 1.8071029E-7 0.0 0.0 0.0 -0.06373475 -0.0653789 2.7032274E-6 -2.0888102 -1.641479 0.20010519 15.0 15.0 0.0 
0.31305 0.3134751 1.8071029E-7 0.0 0.0 0.0 -0.06368976 -0.06534338 2.734456E-6 -2.0994685 -1.652954 0.19937518 15.0 15.0 0.0 
0.3131 0.3135252 1.8078632E-7 0.0 0.0 0.0 -0.063644454 -0.06530762 2.7661122E-6 -2.110107 -1.664429 0.19862887 15.0 15.0 0.0 
0.31315 0.3135753 1.808877E-7 0.0 0.0 0.0 -0.06359883 -0.06527162 2.7982494E-6 -2.1207256 -1.675903 0.1978672 15.0 15.0 0.0 
0.3132 0.3136253 1.808877E-7 0.0 0.0 0.0 -0.06355288 -0.06523538 2.830798E-6 -2.1313248 -1.687256 0.1971971 15.0 15.0 0.0 
0.31325 0.3136754 1.8096375E-7 0.0 0.0 0.0 -0.063506596 -0.06519914 2.8646948E-6 -2.1419039 -1.698608 0.1965112 15.0 15.0 0.0 
0.3133 0.3137255 1.8103984E-7 0.0 0.0 0.0 -0.06345997 -0.06516266 2.8991485E-6 -2.1524634 -1.709961 0.19580835 15.0 15.0 0.0 
0.31335 0.3137755 1.8106519E-7 0.0 0.0 0.0 -0.06341301 -0.06512594 2.9341402E-6 -2.163003 -1.721313 0.19509003 15.0 15.0 0.0 
0.3134 0.3138256 1.8114129E-7 0.0 0.0 0.0 -0.06336569 -0.06508899 2.9697524E-6 -2.1735225 -1.732666 0.19435441 15.0 15.0 0.0 
0.31345 0.3138757 1.812174E-7 0.0 0.0 0.0 -0.063318014 -0.06505203 3.0068195E-6 -2.1840222 -1.744019 0.19360277 15.0 15.0 0.0 
0.3135 0.3139257 1.8124278E-7 0.0 0.0 0.0 -0.06326997 -0.06501484 3.0445588E-6 -2.1945016 -1.755249 0.19294286 15.0 15.0 0.0 
0.31355 0.3139758 1.8131891E-7 0.0 0.0 0.0 -0.06322157 -0.06497741 3.0829779E-6 -2.2049613 -1.766479 0.19226672 15.0 15.0 0.0 
0.3136 0.3140259 1.8139507E-7 0.0 0.0 0.0 -0.06317277 -0.06493974 3.1221646E-6 -2.2154005 -1.77771 0.19157296 15.0 15.0 0.0 
0.31365 0.3140759 1.8136967E-7 0.0 0.0 0.0 -0.0631236 -0.06490207 3.1629502E-6 -2.2258196 -1.78894 0.19086382 15.0 15.0 0.0 
0.3137 0.314126 1.8149662E-7 0.0 0.0 0.0 -0.06307403 -0.06486416 3.2045605E-6 -2.2362187 -1.800171 0.19013758 15.0 15.0 0.0 
0.31375 0.3141761 1.815728E-7 0.0 0.0 0.0 -0.06302406 -0.06482601 3.2470336E-6 -2.2465973 -1.811401 0.1893958 15.0 15.0 0.0 
0.3138 0.3142262 1.8164901E-7 0.0 0.0 0.0 -0.062973686 -0.06478763 3.290408E-6 -2.2569554 -1.822632 0.18863684 15.0 15.0 0.0 
0.31385 0.3142762 1.8164901E-7 0.0 0.0 0.0 -0.06292289 -0.064749 3.3346957E-6 -2.2672932 -1.83374 0.18796839 15.0 15.0 0.0 
0.3139 0.3143263 1.8172523E-7 0.0 0.0 0.0 -0.062871665 -0.06471014 3.379992E-6 -2.2776105 -1.844849 0.18728256 15.0 15.0 0.0 
0.31395 0.3143764 1.8182688E-7 0.0 0.0 0.0 -0.06282001 -0.06467104 3.426311E-6 -2.2879071 -1.855957 0.18658088 15.0 15.0 0.0 
0.314 0.3144264 1.8180147E-7 0.0 0.0 0.0 -0.06276791 -0.06463194 3.4746115E-6 -2.2981832 -1.867065 0.18586294 15.0 15.0 0.0 
0.31405 0.3144765 1.8190313E-7 0.0 0.0 0.0 -0.06271535 -0.0645926 3.5240612E-6 -2.3084388 -1.878174 0.18512782 15.0 15.0 0.0 
0.3141 0.3145266 1.819794E-7 0.0 0.0 0.0 -0.06266234 -0.06455302 3.5746773E-6 -2.3186734 -1.889282 0.18437696 15.0 15.0 0.0 
0.31415 0.3145766 1.819794E-7 0.0 0.0 0.0 -0.06260885 -0.06451321 3.6265621E-6 -2.328887 -1.900269 0.18371335 15.0 15.0 0.0 
0.3142 0.3146267 1.820557E-7 0.0 0.0 0.0 -0.06255488 -0.06447315 3.6797644E-6 -2.33908 -1.911255 0.18303432 15.0 15.0 0.0 
0.31425 0.3146768 1.8215744E-7 0.0 0.0 0.0 -0.062500425 -0.06443286 3.734304E-6 -2.349252 -1.922241 0.1823384 15.0 15.0 0.0 
0.3143 0.3147268 1.8215744E-7 0.0 0.0 0.0 -0.06244546 -0.06439233 3.7902892E-6 -2.3594027 -1.933228 0.18162483 15.0 15.0 0.0 
0.31435 0.3147769 1.8223376E-7 0.0 0.0 0.0 -0.062389985 -0.06435156 3.8477724E-6 -2.3695323 -1.944214 0.1808957 15.0 15.0 0.0 
0.3144 0.314827 1.8233555E-7 0.0 0.0 0.0 -0.062333986 -0.06431055 3.9068073E-6 -2.3796408 -1.9552 0.18015005 15.0 15.0 0.0 
0.31445 0.314877 1.8233555E-7 0.0 0.0 0.0 -0.062277447 -0.0642693 3.967464E-6 -2.389728 -1.966187 0.17938703 15.0 15.0 0.0 
0.3145 0.3149271 1.8241192E-7 0.0 0.0 0.0 -0.06222036 -0.06422782 4.029889E-6 -2.3997939 -1.977051 0.17871152 15.0 15.0 0.0 
0.31455 0.3149772 1.824883E-7 0.0 0.0 0.0 -0.062162716 -0.0641861 4.0940977E-6 -2.409838 -1.987915 0.17801896 15.0 15.0 0.0 
0.3146 0.3150272 1.8251376E-7 0.0 0.0 0.0 -0.062104497 -0.06414413 4.1600906E-6 -2.4198608 -1.998779 0.17730987 15.0 15.0 0.0 
0.31465 0.3150773 1.8259016E-7 0.0 0.0 0.0 -0.06204569 -0.0641017 4.2271927E-6 -2.4298618 -2.009644 0.17658296 15.0 15.0 0.0 
0.3147 0.3151274 1.8266658E-7 0.0 0.0 0.0 -0.061986286 -0.06405902 4.2962215E-6 -2.439841 -2.020508 0.17584015 15.0 15.0 0.0 
0.31475 0.3151774 1.8269205E-7 0.0 0.0 0.0 -0.061926264 -0.0640161 4.3673977E-6 -2.4497986 -2.031372 0.17508075 15.0 15.0 0.0 
0.3148 0.3152275 1.8276849E-7 0.0 0.0 0.0 -0.061865617 -0.06397295 4.440854E-6 -2.459734 -2.042114 0.17440642 15.0 15.0 0.0 
0.31485 0.3152776 1.8284494E-7 0.0 0.0 0.0 -0.061804324 -0.06392956 4.516617E-6 -2.4696474 -2.052856 0.1737151 15.0 15.0 0.0 
0.3149 0.3153276 1.8284494E-7 0.0 0.0 0.0 -0.061742377 -0.06388593 4.5948095E-6 -2.4795384 -2.063599 0.17300552 15.0 15.0 0.0 
0.31495 0.3153777 1.829469E-7 0.0 0.0 0.0 -0.06167975 -0.06384182 4.6745427E-6 -2.4894075 -2.074341 0.17228018 15.0 15.0 0.0 
0.315 0.3154278 1.830234E-7 0.0 0.0 0.0 -0.061616436 -0.06379747 4.7568956E-6 -2.499254 -2.085083 0.17153761 15.0 15.0 0.0 
0.31505 0.3154778 1.829979E-7 0.0 0.0 0.0 -0.06155241 -0.06375289 4.842115E-6 -2.509078 -2.095825 0.1707781 15.0 15.0 0.0 
0.3151 0.3155279 1.830744E-7 0.0 0.0 0.0 -0.06148766 -0.06370807 4.930208E-6 -2.5188794 -2.106445 0.17010209 15.0 15.0 0.0 
0.31515 0.315578 1.8320193E-7 0.0 0.0 0.0 -0.061422165 -0.06366277 5.020297E-6 -2.5286582 -2.117065 0.16940896 15.0 15.0 0.0 
0.3152 0.3156281 1.8327849E-7 0.0 0.0 0.0 -0.06135591 -0.06361723 5.1135603E-6 -2.538414 -2.127686 0.16869748 15.0 15.0 0.0 
0.31525 0.3156781 1.8325296E-7 0.0 0.0 0.0 -0.06128887 -0.06357145 5.210182E-6 -2.5481467 -2.138306 0.1679695 15.0 15.0 0.0 
0.3153 0.3157282 1.8335504E-7 0.0 0.0 0.0 -0.06122103 -0.0635252 5.309201E-6 -2.5578563 -2.148926 0.16722399 15.0 15.0 0.0 
0.31535 0.3157783 1.8343162E-7 0.0 0.0 0.0 -0.061152365 -0.06347871 5.4118727E-6 -2.5675426 -2.159546 0.16646127 15.0 15.0 0.0 
0.3154 0.3158283 1.8343162E-7 0.0 0.0 0.0 -0.06108286 -0.06343174 5.517243E-6 -2.5772057 -2.170044 0.16578066 15.0 15.0 0.0 
0.31545 0.3158784 1.835082E-7 0.0 0.0 0.0 -0.06101248 -0.06338453 5.626633E-6 -2.586845 -2.180542 0.16508207 15.0 15.0 0.0 
0.3155 0.3159285 1.8361035E-7 0.0 0.0 0.0 -0.060941212 -0.06333685 5.7390785E-6 -2.5964606 -2.19104 0.16436581 15.0 15.0 0.0 
