SimulationTime neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_none_U neuron_model_stateCURRENT_none_i1_I 
2.768755e-01 0 -4.747200e-02 4.207764e-01 1.500000e+01 
2.769256e-01 0 -4.710388e-02 4.108887e-01 1.500000e+01 
2.769756e-01 0 -4.671288e-02 4.010010e-01 1.500000e+01 
2.770257e-01 0 -4.629707e-02 3.912354e-01 1.500000e+01 
2.770758e-01 0 -4.585409e-02 3.815918e-01 1.500000e+01 
2.771258e-01 0 -4.538131e-02 3.720703e-01 1.500000e+01 
2.771759e-01 0 -4.487610e-02 3.625488e-01 1.500000e+01 
2.772260e-01 0 -4.433537e-02 3.531494e-01 1.500000e+01 
2.772760e-01 0 -4.375529e-02 3.438721e-01 1.500000e+01 
2.773261e-01 0 -4.313207e-02 3.347168e-01 1.500000e+01 
2.773762e-01 0 -4.246068e-02 3.256836e-01 1.500000e+01 
2.774262e-01 0 -4.173589e-02 3.168945e-01 1.500000e+01 
2.774763e-01 0 -4.095149e-02 3.082275e-01 1.500000e+01 
2.775264e-01 0 -4.010010e-02 2.996826e-01 1.500000e+01 
2.775764e-01 0 -3.917336e-02 2.913818e-01 1.500000e+01 
2.776265e-01 0 -3.816128e-02 2.832031e-01 1.500000e+01 
2.776766e-01 0 -3.705215e-02 2.752686e-01 1.500000e+01 
2.777267e-01 0 -3.583217e-02 2.675781e-01 1.500000e+01 
2.777767e-01 0 -3.448439e-02 2.601318e-01 1.500000e+01 
2.778268e-01 0 -3.298879e-02 2.529297e-01 1.500000e+01 
2.778769e-01 0 -3.132033e-02 2.460938e-01 1.500000e+01 
2.779269e-01 0 -2.944875e-02 2.396240e-01 1.500000e+01 
2.779770e-01 0 -2.733612e-02 2.335205e-01 1.500000e+01 
2.780271e-01 0 -2.493453e-02 2.277832e-01 1.500000e+01 
2.780771e-01 0 -2.218294e-02 2.225342e-01 1.500000e+01 
2.781272e-01 0 -1.900196e-02 2.178955e-01 1.500000e+01 
2.781773e-01 0 -1.528668e-02 2.138672e-01 1.500000e+01 
2.782273e-01 0 -1.089621e-02 2.105713e-01 1.500000e+01 
2.782774e-01 0 -5.636692e-03 2.081299e-01 1.500000e+01 
2.783275e-01 0 7.653236e-04 2.067871e-01 1.500000e+01 
2.783775e-01 0 8.707762e-03 2.067871e-01 1.500000e+01 
2.784276e-01 0 1.878905e-02 2.083740e-01 1.500000e+01 
2.784777e-01 0 3.194928e-02 2.119141e-01 1.500000e+01 
2.785277e-01 1 -4.999638e-02 2.211914e+00 1.500000e+01 
2.785778e-01 0 -4.985714e-02 2.199707e+00 1.500000e+01 
2.786279e-01 0 -4.971027e-02 2.187500e+00 1.500000e+01 
2.786779e-01 0 -4.955530e-02 2.175293e+00 1.500000e+01 
2.787280e-01 0 -4.939175e-02 2.163208e+00 1.500000e+01 
2.787781e-01 0 -4.921913e-02 2.151123e+00 1.500000e+01 
2.788281e-01 0 -4.903674e-02 2.139160e+00 1.500000e+01 
2.788782e-01 0 -4.884386e-02 2.127197e+00 1.500000e+01 
2.789283e-01 0 -4.864001e-02 2.115234e+00 1.500000e+01 
2.789783e-01 0 -4.842424e-02 2.103394e+00 1.500000e+01 
2.790284e-01 0 -4.819584e-02 2.091553e+00 1.500000e+01 
2.790785e-01 0 -4.795384e-02 2.079834e+00 1.500000e+01 
2.791286e-01 0 -4.769731e-02 2.068115e+00 1.500000e+01 
2.791786e-01 0 -4.742527e-02 2.056519e+00 1.500000e+01 
2.792287e-01 0 -4.713631e-02 2.044922e+00 1.500000e+01 
2.792788e-01 0 -4.682922e-02 2.033447e+00 1.500000e+01 
2.793288e-01 0 -4.650235e-02 2.021973e+00 1.500000e+01 
2.793789e-01 0 -4.615426e-02 2.010620e+00 1.500000e+01 
2.794290e-01 0 -4.578304e-02 1.999390e+00 1.500000e+01 
2.794790e-01 0 -4.538655e-02 1.988159e+00 1.500000e+01 
2.795291e-01 0 -4.496264e-02 1.977051e+00 1.500000e+01 
2.795792e-01 0 -4.450893e-02 1.966064e+00 1.500000e+01 
2.796292e-01 0 -4.402232e-02 1.955200e+00 1.500000e+01 
2.796793e-01 0 -4.349947e-02 1.944458e+00 1.500000e+01 
2.797294e-01 0 -4.293704e-02 1.933838e+00 1.500000e+01 
2.797794e-01 0 -4.233050e-02 1.923340e+00 1.500000e+01 
2.798295e-01 0 -4.167533e-02 1.912964e+00 1.500000e+01 
2.798796e-01 0 -4.096580e-02 1.902710e+00 1.500000e+01 
2.799296e-01 0 -4.019547e-02 1.892578e+00 1.500000e+01 
2.799797e-01 0 -3.935695e-02 1.882568e+00 1.500000e+01 
2.800298e-01 0 -3.844166e-02 1.872803e+00 1.500000e+01 
2.800798e-01 0 -3.743935e-02 1.863281e+00 1.500000e+01 
2.801299e-01 0 -3.633809e-02 1.853882e+00 1.500000e+01 
2.801800e-01 0 -3.512335e-02 1.844727e+00 1.500000e+01 
2.802300e-01 0 -3.377795e-02 1.835815e+00 1.500000e+01 
2.802801e-01 0 -3.228092e-02 1.827148e+00 1.500000e+01 
2.803302e-01 0 -3.060675e-02 1.818848e+00 1.500000e+01 
2.803802e-01 0 -2.872372e-02 1.810913e+00 1.500000e+01 
2.804303e-01 0 -2.659273e-02 1.803345e+00 1.500000e+01 
2.804804e-01 0 -2.416396e-02 1.796265e+00 1.500000e+01 
2.805305e-01 0 -2.137375e-02 1.789673e+00 1.500000e+01 
2.805805e-01 0 -1.813912e-02 1.783569e+00 1.500000e+01 
2.806306e-01 0 -1.435041e-02 1.778198e+00 1.500000e+01 
2.806807e-01 0 -9.859562e-03 1.773560e+00 1.500000e+01 
2.807307e-01 0 -4.462004e-03 1.769775e+00 1.500000e+01 
2.807808e-01 0 2.132177e-03 1.767090e+00 1.500000e+01 
2.808309e-01 0 1.034665e-02 1.765747e+00 1.500000e+01 
2.808809e-01 0 2.082276e-02 1.765991e+00 1.500000e+01 
2.809310e-01 0 3.457546e-02 1.768433e+00 1.500000e+01 
2.809811e-01 1 -4.999638e-02 3.768433e+00 1.500000e+01 
2.810311e-01 0 -4.993510e-02 3.754639e+00 1.500000e+01 
2.810812e-01 0 -4.987001e-02 3.740845e+00 1.500000e+01 
2.811313e-01 0 -4.980087e-02 3.727051e+00 1.500000e+01 
2.811813e-01 0 -4.972768e-02 3.713379e+00 1.500000e+01 
2.812314e-01 0 -4.964995e-02 3.699707e+00 1.500000e+01 
2.812815e-01 0 -4.956770e-02 3.686035e+00 1.500000e+01 
2.813315e-01 0 -4.948044e-02 3.672363e+00 1.500000e+01 
2.813816e-01 0 -4.938793e-02 3.658813e+00 1.500000e+01 
2.814317e-01 0 -4.928994e-02 3.645264e+00 1.500000e+01 
2.814817e-01 0 -4.918599e-02 3.631714e+00 1.500000e+01 
2.815318e-01 0 -4.907584e-02 3.618164e+00 1.500000e+01 
2.815819e-01 0 -4.895926e-02 3.604736e+00 1.500000e+01 
2.816319e-01 0 -4.883575e-02 3.591309e+00 1.500000e+01 
2.816820e-01 0 -4.870486e-02 3.577881e+00 1.500000e+01 
2.817321e-01 0 -4.856610e-02 3.564575e+00 1.500000e+01 
2.817822e-01 0 -4.841876e-02 3.551270e+00 1.500000e+01 
2.818322e-01 0 -4.826260e-02 3.537964e+00 1.500000e+01 
2.818823e-01 0 -4.809690e-02 3.524780e+00 1.500000e+01 
2.819324e-01 0 -4.792094e-02 3.511597e+00 1.500000e+01 
2.819824e-01 0 -4.773426e-02 3.498413e+00 1.500000e+01 
2.820325e-01 0 -4.753590e-02 3.485352e+00 1.500000e+01 
2.820826e-01 0 -4.732513e-02 3.472290e+00 1.500000e+01 
2.821326e-01 0 -4.710102e-02 3.459351e+00 1.500000e+01 
2.821827e-01 0 -4.686236e-02 3.446411e+00 1.500000e+01 
2.822328e-01 0 -4.660821e-02 3.433594e+00 1.500000e+01 
2.822828e-01 0 -4.633737e-02 3.420776e+00 1.500000e+01 
2.823329e-01 0 -4.604864e-02 3.408081e+00 1.500000e+01 
2.823830e-01 0 -4.574037e-02 3.395386e+00 1.500000e+01 
2.824330e-01 0 -4.541087e-02 3.382813e+00 1.500000e+01 
2.824831e-01 0 -4.505849e-02 3.370361e+00 1.500000e+01 
2.825332e-01 0 -4.468107e-02 3.357910e+00 1.500000e+01 
2.825832e-01 0 -4.427648e-02 3.345581e+00 1.500000e+01 
2.826333e-01 0 -4.384208e-02 3.333374e+00 1.500000e+01 
2.826834e-01 0 -4.337502e-02 3.321289e+00 1.500000e+01 
2.827334e-01 0 -4.287195e-02 3.309326e+00 1.500000e+01 
2.827835e-01 0 -4.232931e-02 3.297363e+00 1.500000e+01 
2.828336e-01 0 -4.174280e-02 3.285522e+00 1.500000e+01 
2.828836e-01 0 -4.110765e-02 3.273804e+00 1.500000e+01 
2.829337e-01 0 -4.041815e-02 3.262329e+00 1.500000e+01 
2.829838e-01 0 -3.966808e-02 3.250977e+00 1.500000e+01 
2.830338e-01 0 -3.885007e-02 3.239746e+00 1.500000e+01 
2.830839e-01 0 -3.795528e-02 3.228760e+00 1.500000e+01 
2.831340e-01 0 -3.697348e-02 3.217896e+00 1.500000e+01 
2.831841e-01 0 -3.589272e-02 3.207275e+00 1.500000e+01 
2.832341e-01 0 -3.469872e-02 3.196899e+00 1.500000e+01 
2.832842e-01 0 -3.337407e-02 3.186768e+00 1.500000e+01 
2.833343e-01 0 -3.189778e-02 3.176880e+00 1.500000e+01 
2.833843e-01 0 -3.024435e-02 3.167358e+00 1.500000e+01 
2.834344e-01 0 -2.838230e-02 3.158081e+00 1.500000e+01 
2.834845e-01 0 -2.627230e-02 3.149170e+00 1.500000e+01 
2.835345e-01 0 -2.386475e-02 3.140747e+00 1.500000e+01 
2.835846e-01 0 -2.109575e-02 3.132813e+00 1.500000e+01 
2.836347e-01 0 -1.788235e-02 3.125488e+00 1.500000e+01 
2.836847e-01 0 -1.411510e-02 3.118774e+00 1.500000e+01 
2.837348e-01 0 -9.645939e-03 3.112793e+00 1.500000e+01 
2.837849e-01 0 -4.270315e-03 3.107788e+00 1.500000e+01 
2.838349e-01 0 2.301455e-03 3.103760e+00 1.500000e+01 
2.838850e-01 0 1.049280e-02 3.101074e+00 1.500000e+01 
2.839351e-01 0 2.094483e-02 3.100098e+00 1.500000e+01 
2.839851e-01 0 3.467155e-02 3.101196e+00 1.500000e+01 
2.840352e-01 1 -4.999638e-02 5.101196e+00 1.500000e+01 
2.840853e-01 0 -5.000186e-02 5.086060e+00 1.500000e+01 
2.841353e-01 0 -5.000687e-02 5.070923e+00 1.500000e+01 
2.841854e-01 0 -5.001140e-02 5.055786e+00 1.500000e+01 
2.842355e-01 0 -5.001521e-02 5.040649e+00 1.500000e+01 
2.842855e-01 0 -5.001855e-02 5.025513e+00 1.500000e+01 
2.843356e-01 0 -5.002141e-02 5.010498e+00 1.500000e+01 
2.843857e-01 0 -5.002356e-02 4.995483e+00 1.500000e+01 
2.844357e-01 0 -5.002499e-02 4.980469e+00 1.500000e+01 
2.844858e-01 0 -5.002570e-02 4.965454e+00 1.500000e+01 
2.845359e-01 0 -5.002570e-02 4.950439e+00 1.500000e+01 
2.845860e-01 0 -5.002499e-02 4.935425e+00 1.500000e+01 
2.846360e-01 0 -5.002356e-02 4.920410e+00 1.500000e+01 
2.846861e-01 0 -5.002141e-02 4.905396e+00 1.500000e+01 
2.847362e-01 0 -5.001831e-02 4.890503e+00 1.500000e+01 
2.847862e-01 0 -5.001426e-02 4.875610e+00 1.500000e+01 
2.848363e-01 0 -5.000925e-02 4.860718e+00 1.500000e+01 
2.848864e-01 0 -5.000329e-02 4.845825e+00 1.500000e+01 
2.849364e-01 0 -4.999638e-02 4.830933e+00 1.500000e+01 
2.849865e-01 0 -4.998827e-02 4.816040e+00 1.500000e+01 
2.850366e-01 0 -4.997897e-02 4.801147e+00 1.500000e+01 
2.850866e-01 0 -4.996848e-02 4.786377e+00 1.500000e+01 
2.851367e-01 0 -4.995680e-02 4.771606e+00 1.500000e+01 
2.851868e-01 0 -4.994369e-02 4.756836e+00 1.500000e+01 
2.852368e-01 0 -4.992914e-02 4.742065e+00 1.500000e+01 
2.852869e-01 0 -4.991317e-02 4.727295e+00 1.500000e+01 
2.853370e-01 0 -4.989576e-02 4.712524e+00 1.500000e+01 
2.853870e-01 0 -4.987669e-02 4.697754e+00 1.500000e+01 
2.854371e-01 0 -4.985595e-02 4.683105e+00 1.500000e+01 
2.854872e-01 0 -4.983330e-02 4.668457e+00 1.500000e+01 
2.855372e-01 0 -4.980874e-02 4.653809e+00 1.500000e+01 
2.855873e-01 0 -4.978228e-02 4.639160e+00 1.500000e+01 
2.856374e-01 0 -4.975367e-02 4.624512e+00 1.500000e+01 
2.856874e-01 0 -4.972291e-02 4.609863e+00 1.500000e+01 
2.857375e-01 0 -4.969001e-02 4.595337e+00 1.500000e+01 
2.857876e-01 0 -4.965448e-02 4.580811e+00 1.500000e+01 
2.858377e-01 0 -4.961658e-02 4.566284e+00 1.500000e+01 
2.858877e-01 0 -4.957581e-02 4.551758e+00 1.500000e+01 
2.859378e-01 0 -4.953241e-02 4.537231e+00 1.500000e+01 
2.859879e-01 0 -4.948592e-02 4.522705e+00 1.500000e+01 
2.860379e-01 0 -4.943633e-02 4.508301e+00 1.500000e+01 
2.860880e-01 0 -4.938340e-02 4.493896e+00 1.500000e+01 
2.861381e-01 0 -4.932690e-02 4.479492e+00 1.500000e+01 
2.861881e-01 0 -4.926682e-02 4.465088e+00 1.500000e+01 
2.862382e-01 0 -4.920268e-02 4.450684e+00 1.500000e+01 
2.862883e-01 0 -4.913449e-02 4.436401e+00 1.500000e+01 
2.863383e-01 0 -4.906201e-02 4.422119e+00 1.500000e+01 
2.863884e-01 0 -4.898500e-02 4.407837e+00 1.500000e+01 
2.864385e-01 0 -4.890299e-02 4.393555e+00 1.500000e+01 
2.864885e-01 0 -4.881573e-02 4.379395e+00 1.500000e+01 
2.865386e-01 0 -4.872298e-02 4.365234e+00 1.500000e+01 
2.865887e-01 0 -4.862452e-02 4.351074e+00 1.500000e+01 
2.866387e-01 0 -4.851985e-02 4.336914e+00 1.500000e+01 
2.866888e-01 0 -4.840875e-02 4.322876e+00 1.500000e+01 
2.867389e-01 0 -4.829073e-02 4.308838e+00 1.500000e+01 
2.867889e-01 0 -4.816532e-02 4.294800e+00 1.500000e+01 
2.868390e-01 0 -4.803205e-02 4.280884e+00 1.500000e+01 
2.868891e-01 0 -4.789019e-02 4.266968e+00 1.500000e+01 
2.869391e-01 0 -4.773951e-02 4.253052e+00 1.500000e+01 
2.869892e-01 0 -4.757929e-02 4.239258e+00 1.500000e+01 
2.870393e-01 0 -4.740882e-02 4.225464e+00 1.500000e+01 
2.870893e-01 0 -4.722738e-02 4.211670e+00 1.500000e+01 
2.871394e-01 0 -4.703426e-02 4.197998e+00 1.500000e+01 
2.871895e-01 0 -4.682851e-02 4.184326e+00 1.500000e+01 
2.872396e-01 0 -4.660940e-02 4.170776e+00 1.500000e+01 
2.872896e-01 0 -4.637575e-02 4.157227e+00 1.500000e+01 
2.873397e-01 0 -4.612637e-02 4.143799e+00 1.500000e+01 
2.873898e-01 0 -4.586005e-02 4.130371e+00 1.500000e+01 
2.874398e-01 0 -4.557538e-02 4.117065e+00 1.500000e+01 
2.874899e-01 0 -4.527092e-02 4.103760e+00 1.500000e+01 
2.875400e-01 0 -4.494500e-02 4.090576e+00 1.500000e+01 
2.875900e-01 0 -4.459572e-02 4.077515e+00 1.500000e+01 
2.876401e-01 0 -4.422092e-02 4.064453e+00 1.500000e+01 
2.876902e-01 0 -4.381847e-02 4.051514e+00 1.500000e+01 
2.877402e-01 0 -4.338551e-02 4.038696e+00 1.500000e+01 
2.877903e-01 0 -4.291916e-02 4.026001e+00 1.500000e+01 
2.878404e-01 0 -4.241610e-02 4.013306e+00 1.500000e+01 
2.878904e-01 0 -4.187226e-02 4.000732e+00 1.500000e+01 
2.879405e-01 0 -4.128361e-02 3.988281e+00 1.500000e+01 
2.879906e-01 0 -4.064488e-02 3.975952e+00 1.500000e+01 
2.880406e-01 0 -3.995061e-02 3.963867e+00 1.500000e+01 
2.880907e-01 0 -3.919387e-02 3.951904e+00 1.500000e+01 
2.881408e-01 0 -3.836703e-02 3.940063e+00 1.500000e+01 
2.881908e-01 0 -3.746104e-02 3.928467e+00 1.500000e+01 
2.882409e-01 0 -3.646517e-02 3.916992e+00 1.500000e+01 
2.882910e-01 0 -3.536701e-02 3.905762e+00 1.500000e+01 
2.883410e-01 0 -3.415132e-02 3.894775e+00 1.500000e+01 
2.883911e-01 0 -3.279996e-02 3.884033e+00 1.500000e+01 
2.884412e-01 0 -3.129101e-02 3.873535e+00 1.500000e+01 
2.884912e-01 0 -2.959752e-02 3.863403e+00 1.500000e+01 
2.885413e-01 0 -2.768612e-02 3.853638e+00 1.500000e+01 
2.885914e-01 0 -2.551484e-02 3.844238e+00 1.500000e+01 
2.886415e-01 0 -2.303100e-02 3.835327e+00 1.500000e+01 
2.886915e-01 0 -2.016640e-02 3.826904e+00 1.500000e+01 
2.887416e-01 0 -1.683211e-02 3.818970e+00 1.500000e+01 
2.887917e-01 0 -1.290965e-02 3.811768e+00 1.500000e+01 
2.888417e-01 0 -8.238554e-03 3.805420e+00 1.500000e+01 
2.888918e-01 0 -2.595663e-03 3.799927e+00 1.500000e+01 
2.889419e-01 0 4.337788e-03 3.795654e+00 1.500000e+01 
2.889919e-01 0 1.303124e-02 3.792725e+00 1.500000e+01 
2.890420e-01 0 2.420354e-02 3.791504e+00 1.500000e+01 
2.890921e-01 0 3.900599e-02 3.792603e+00 1.500000e+01 
2.891421e-01 1 -4.999638e-02 5.792603e+00 1.500000e+01 
2.891922e-01 0 -5.003643e-02 5.776733e+00 1.500000e+01 
2.892423e-01 0 -5.007768e-02 5.760864e+00 1.500000e+01 
2.892923e-01 0 -5.012012e-02 5.744995e+00 1.500000e+01 
2.893424e-01 0 -5.016398e-02 5.729248e+00 1.500000e+01 
2.893925e-01 0 -5.020928e-02 5.713501e+00 1.500000e+01 
2.894425e-01 0 -5.025601e-02 5.697754e+00 1.500000e+01 
2.894926e-01 0 -5.030417e-02 5.682007e+00 1.500000e+01 
2.895427e-01 0 -5.035400e-02 5.666260e+00 1.500000e+01 
2.895927e-01 0 -5.040526e-02 5.650513e+00 1.500000e+01 
2.896428e-01 0 -5.045843e-02 5.634766e+00 1.500000e+01 
2.896929e-01 0 -5.051327e-02 5.619019e+00 1.500000e+01 
2.897429e-01 0 -5.057001e-02 5.603271e+00 1.500000e+01 
2.897930e-01 0 -5.062866e-02 5.587524e+00 1.500000e+01 
2.898431e-01 0 -5.068922e-02 5.571777e+00 1.500000e+01 
2.898932e-01 0 -5.075192e-02 5.556030e+00 1.500000e+01 
2.899432e-01 0 -5.081677e-02 5.540283e+00 1.500000e+01 
2.899933e-01 0 -5.088401e-02 5.524536e+00 1.500000e+01 
2.900434e-01 0 -5.095363e-02 5.508789e+00 1.500000e+01 
2.900934e-01 0 -5.102563e-02 5.493042e+00 1.500000e+01 
2.901435e-01 0 -5.110002e-02 5.477295e+00 1.500000e+01 
2.901936e-01 0 -5.117702e-02 5.461548e+00 1.500000e+01 
2.902436e-01 0 -5.125690e-02 5.445801e+00 1.500000e+01 
2.902937e-01 0 -5.133963e-02 5.430054e+00 1.500000e+01 
2.903438e-01 0 -5.142522e-02 5.414307e+00 1.500000e+01 
2.903938e-01 0 -5.151391e-02 5.398560e+00 1.500000e+01 
2.904439e-01 0 -5.160570e-02 5.382813e+00 1.500000e+01 
2.904940e-01 0 -5.170059e-02 5.367065e+00 1.500000e+01 
2.905440e-01 0 -5.179882e-02 5.351318e+00 1.500000e+01 
2.905941e-01 0 -5.190063e-02 5.335571e+00 1.500000e+01 
2.906442e-01 0 -5.200601e-02 5.319824e+00 1.500000e+01 
2.906942e-01 0 -5.211496e-02 5.304077e+00 1.500000e+01 
2.907443e-01 0 -5.222774e-02 5.288330e+00 1.500000e+01 
2.907944e-01 0 -5.234432e-02 5.272583e+00 1.500000e+01 
2.908444e-01 0 -5.246496e-02 5.256836e+00 1.500000e+01 
2.908945e-01 0 -5.258965e-02 5.241089e+00 1.500000e+01 
2.909446e-01 0 -5.271840e-02 5.225342e+00 1.500000e+01 
2.909946e-01 0 -5.285144e-02 5.209595e+00 1.500000e+01 
2.910447e-01 0 -5.298901e-02 5.193726e+00 1.500000e+01 
2.910948e-01 0 -5.313110e-02 5.177856e+00 1.500000e+01 
2.911448e-01 0 -5.327773e-02 5.161987e+00 1.500000e+01 
2.911949e-01 0 -5.342889e-02 5.146118e+00 1.500000e+01 
2.912450e-01 0 -5.358481e-02 5.130249e+00 1.500000e+01 
2.912951e-01 0 -5.374551e-02 5.114380e+00 1.500000e+01 
2.913451e-01 0 -5.391121e-02 5.098511e+00 1.500000e+01 
2.913952e-01 0 -5.408192e-02 5.082642e+00 1.500000e+01 
2.914453e-01 0 -5.425763e-02 5.066650e+00 1.500000e+01 
2.914953e-01 0 -5.443835e-02 5.050659e+00 1.500000e+01 
2.915454e-01 0 -5.462432e-02 5.034668e+00 1.500000e+01 
2.915955e-01 0 -5.481529e-02 5.018677e+00 1.500000e+01 
2.916455e-01 0 -5.501151e-02 5.002686e+00 1.500000e+01 
2.916956e-01 0 -5.521274e-02 4.986694e+00 1.500000e+01 
2.917457e-01 0 -5.541921e-02 4.970581e+00 1.500000e+01 
2.917957e-01 0 -5.563068e-02 4.954468e+00 1.500000e+01 
2.918458e-01 0 -5.584741e-02 4.938354e+00 1.500000e+01 
2.918959e-01 0 -5.606914e-02 4.922241e+00 1.500000e+01 
2.919459e-01 0 -5.629587e-02 4.906128e+00 1.500000e+01 
2.919960e-01 0 -5.652761e-02 4.889893e+00 1.500000e+01 
2.920461e-01 0 -5.676413e-02 4.873657e+00 1.500000e+01 
2.920961e-01 0 -5.700541e-02 4.857422e+00 1.500000e+01 
2.921462e-01 0 -5.725121e-02 4.841187e+00 1.500000e+01 
2.921963e-01 0 -5.750155e-02 4.824829e+00 1.500000e+01 
2.922463e-01 0 -5.775619e-02 4.808472e+00 1.500000e+01 
2.922964e-01 0 -5.801511e-02 4.792114e+00 1.500000e+01 
2.923465e-01 0 -5.827785e-02 4.775635e+00 1.500000e+01 
2.923965e-01 0 -5.854440e-02 4.759155e+00 1.500000e+01 
2.924466e-01 0 -5.881453e-02 4.742676e+00 1.500000e+01 
2.924967e-01 0 -5.908799e-02 4.726074e+00 1.500000e+01 
2.925467e-01 0 -5.936432e-02 4.709473e+00 1.500000e+01 
2.925968e-01 0 -5.964351e-02 4.692871e+00 1.500000e+01 
2.926469e-01 0 -5.992532e-02 4.676270e+00 1.500000e+01 
2.926970e-01 0 -6.020927e-02 4.659546e+00 1.500000e+01 
2.927470e-01 0 -6.049514e-02 4.642822e+00 1.500000e+01 
2.927971e-01 0 -6.078267e-02 4.626099e+00 1.500000e+01 
2.928472e-01 0 -6.107140e-02 4.609253e+00 1.500000e+01 
2.928972e-01 0 -6.136131e-02 4.592407e+00 1.500000e+01 
2.929473e-01 0 -6.165171e-02 4.575562e+00 1.500000e+01 
2.929974e-01 0 -6.194258e-02 4.558594e+00 1.500000e+01 
2.930474e-01 0 -6.223321e-02 4.541626e+00 1.500000e+01 
2.930975e-01 0 -6.252360e-02 4.524658e+00 1.500000e+01 
2.931476e-01 0 -6.281328e-02 4.507568e+00 1.500000e+01 
2.931976e-01 0 -6.310201e-02 4.490479e+00 1.500000e+01 
2.932477e-01 0 -6.338930e-02 4.473389e+00 1.500000e+01 
2.932978e-01 0 -6.367493e-02 4.456177e+00 1.500000e+01 
2.933478e-01 0 -6.395841e-02 4.438965e+00 1.500000e+01 
2.933979e-01 0 -6.423950e-02 4.421753e+00 1.500000e+01 
2.934480e-01 0 -6.451797e-02 4.404419e+00 1.500000e+01 
2.934980e-01 0 -6.479359e-02 4.387085e+00 1.500000e+01 
2.935481e-01 0 -6.506586e-02 4.369751e+00 1.500000e+01 
2.935982e-01 0 -6.533456e-02 4.352295e+00 1.500000e+01 
2.936482e-01 0 -6.559944e-02 4.334839e+00 1.500000e+01 
2.936983e-01 0 -6.586027e-02 4.317383e+00 1.500000e+01 
2.937484e-01 0 -6.611705e-02 4.299805e+00 1.500000e+01 
2.937984e-01 0 -6.636930e-02 4.282227e+00 1.500000e+01 
2.938485e-01 0 -6.661677e-02 4.264648e+00 1.500000e+01 
2.938986e-01 0 -6.685948e-02 4.247070e+00 1.500000e+01 
2.939487e-01 0 -6.709719e-02 4.229370e+00 1.500000e+01 
2.939987e-01 0 -6.732965e-02 4.211670e+00 1.500000e+01 
2.940488e-01 0 -6.755686e-02 4.193970e+00 1.500000e+01 
2.940989e-01 0 -6.777883e-02 4.176270e+00 1.500000e+01 
2.941489e-01 0 -6.799531e-02 4.158447e+00 1.500000e+01 
2.941990e-01 0 -6.820607e-02 4.140625e+00 1.500000e+01 
2.942491e-01 0 -6.841135e-02 4.122803e+00 1.500000e+01 
2.942991e-01 0 -6.861091e-02 4.104980e+00 1.500000e+01 
2.943492e-01 0 -6.880474e-02 4.087158e+00 1.500000e+01 
2.943993e-01 0 -6.899285e-02 4.069214e+00 1.500000e+01 
2.944493e-01 0 -6.917524e-02 4.051270e+00 1.500000e+01 
2.944994e-01 0 -6.935191e-02 4.033325e+00 1.500000e+01 
2.945495e-01 0 -6.952286e-02 4.015381e+00 1.500000e+01 
2.945995e-01 0 -6.968832e-02 3.997437e+00 1.500000e+01 
2.946496e-01 0 -6.984806e-02 3.979492e+00 1.500000e+01 
2.946997e-01 0 -7.000232e-02 3.961548e+00 1.500000e+01 
2.947497e-01 0 -7.015109e-02 3.943604e+00 1.500000e+01 
2.947998e-01 0 -7.029438e-02 3.925537e+00 1.500000e+01 
2.948499e-01 0 -7.043242e-02 3.907471e+00 1.500000e+01 
2.948999e-01 0 -7.056522e-02 3.889404e+00 1.500000e+01 
2.949500e-01 0 -7.069278e-02 3.871338e+00 1.500000e+01 
2.950001e-01 0 -7.081532e-02 3.853271e+00 1.500000e+01 
2.950501e-01 0 -7.093287e-02 3.835205e+00 1.500000e+01 
2.951002e-01 0 -7.104564e-02 3.817139e+00 1.500000e+01 
2.951503e-01 0 -7.115364e-02 3.799072e+00 1.500000e+01 
2.952003e-01 0 -7.125711e-02 3.781006e+00 1.500000e+01 
2.952504e-01 0 -7.135606e-02 3.762939e+00 1.500000e+01 
2.953005e-01 0 -7.145047e-02 3.744873e+00 1.500000e+01 
2.953506e-01 0 -7.154059e-02 3.726807e+00 1.500000e+01 
2.954006e-01 0 -7.162666e-02 3.708740e+00 1.500000e+01 
2.954507e-01 0 -7.170868e-02 3.690674e+00 1.500000e+01 
2.955008e-01 0 -7.178688e-02 3.672607e+00 1.500000e+01 
2.955508e-01 0 -7.186127e-02 3.654541e+00 1.500000e+01 
2.956009e-01 0 -7.193184e-02 3.636475e+00 1.500000e+01 
2.956510e-01 0 -7.199883e-02 3.618408e+00 1.500000e+01 
2.957010e-01 0 -7.206249e-02 3.600342e+00 1.500000e+01 
2.957511e-01 0 -7.212281e-02 3.582275e+00 1.500000e+01 
2.958012e-01 0 -7.217979e-02 3.564209e+00 1.500000e+01 
2.958512e-01 0 -7.223368e-02 3.546143e+00 1.500000e+01 
2.959013e-01 0 -7.228470e-02 3.528076e+00 1.500000e+01 
2.959514e-01 0 -7.233262e-02 3.510010e+00 1.500000e+01 
2.960014e-01 0 -7.237792e-02 3.491943e+00 1.500000e+01 
2.960515e-01 0 -7.242036e-02 3.473877e+00 1.500000e+01 
2.961016e-01 0 -7.246041e-02 3.455933e+00 1.500000e+01 
2.961516e-01 0 -7.249784e-02 3.437988e+00 1.500000e+01 
2.962017e-01 0 -7.253289e-02 3.420044e+00 1.500000e+01 
