SimulationTime neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_none_spiking neuron_model_stateCURRENT_current_leak_i neuron_model_stateCURRENT_conductance_leak_passive_g neuron_model_stateCURRENT_current_naChans_i neuron_model_stateCURRENT_conductance_naChans_na_g neuron_model_stateCURRENT_none_naChans_na_m_q neuron_model_stateCURRENT_none_naChans_na_m_fcond neuron_model_stateCURRENT_per_time_naChans_na_m_reverseRatem1_r neuron_model_stateCURRENT_per_time_naChans_na_m_forwardRatem1_r neuron_model_stateCURRENT_none_naChans_na_h_q neuron_model_stateCURRENT_none_naChans_na_h_fcond neuron_model_stateCURRENT_per_time_naChans_na_h_reverseRateh1_r neuron_model_stateCURRENT_per_time_naChans_na_h_forwardRateh1_r neuron_model_stateCURRENT_current_kChans_i neuron_model_stateCURRENT_conductance_kChans_k_g neuron_model_stateCURRENT_none_kChans_k_n_q neuron_model_stateCURRENT_none_kChans_k_n_fcond neuron_model_stateCURRENT_per_time_kChans_k_n_reverseRaten1_r neuron_model_stateCURRENT_per_time_kChans_k_n_forwardRaten1_r neuron_model_stateCURRENT_conductance_synapsemodel_g neuron_model_stateCURRENT_current_synapsemodel_i 
8.992195e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
8.997202e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.002209e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.007215e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.012222e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.017229e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.022236e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.027243e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.032249e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.037256e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.042263e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.047270e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.052277e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.057283e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.062290e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.067297e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.072304e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.077311e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.082317e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.087324e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.092331e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.097338e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.102345e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.107351e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.112358e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.117365e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.122372e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.127378e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.132385e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.137392e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.142399e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.147406e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.152412e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.157419e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.162426e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.167433e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.172440e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.177446e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.182453e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.187460e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.192467e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.197474e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.202480e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.207487e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.212494e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.217501e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.222507e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.227514e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.232521e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.237528e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.242535e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.247541e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.252548e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.257555e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.262562e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.267569e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.272575e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.277582e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.282589e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.287596e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.292603e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.297609e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.302616e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.307623e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.312630e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.317636e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.322643e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.327650e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.332657e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
9.337664e-02 0 -6.455898e-02 0.000000e+00 3.077671e-11 1.000000e-11 1.678857e-11 1.221245e-15 5.603027e-02 1.220703e-04 3.902750e+03 2.305000e+02 5.886230e-01 5.886230e-01 4.950000e+01 6.850000e+01 -4.758582e-11 1.062483e-13 3.212891e-01 1.062012e-02 1.242500e+02 5.975000e+01 3.219647e-15 2.220446e-16 
