LEMS_SimulationTime ISIM_SimulationTime ERROR_SimulationTime LEMS_neuron_model_spike ISIM_neuron_model_spike ERROR_neuron_model_spike LEMS_neuron_model_stateCURRENT_voltage_v ISIM_neuron_model_stateCURRENT_voltage_v ERROR_neuron_model_stateCURRENT_voltage_v LEMS_neuron_model_stateCURRENT_time_lastSpikeTime ISIM_neuron_model_stateCURRENT_time_lastSpikeTime ERROR_neuron_model_stateCURRENT_time_lastSpikeTime LEMS_neuron_model_stateCURRENT_conductance_SynapseModel_g ISIM_neuron_model_stateCURRENT_conductance_SynapseModel_g ERROR_neuron_model_stateCURRENT_conductance_SynapseModel_g LEMS_neuron_model_stateCURRENT_current_SynapseModel_i ISIM_neuron_model_stateCURRENT_current_SynapseModel_i ERROR_neuron_model_stateCURRENT_current_SynapseModel_i  
0.2197 0.2199984 8.904892E-8 0.0 0.0 0.0 -0.06985401 -0.06985259 2.0251023E-12 0.2029 0.2031746 7.540439E-8 3.3269017E-13 3.240741E-13 7.423672E-29 2.3633722E-14 2.298162E-14 4.2523687E-31 
0.21975 0.2200484 8.904003E-8 0.0 0.0 0.0 -0.069853775 -0.06985235 2.0251023E-12 0.2029 0.2031746 7.540439E-8 3.2714532E-13 3.18634E-13 7.2442434E-29 2.3239745E-14 2.264855E-14 3.4951166E-31 
0.2198 0.2200985 8.9102286E-8 0.0 0.0 0.0 -0.069853544 -0.06985211 2.046363E-12 0.2029 0.2031746 7.540439E-8 3.2169292E-13 3.133049E-13 7.0358735E-29 2.2852337E-14 2.220446E-14 4.1974444E-31 
0.21985 0.2201486 8.915567E-8 0.0 0.0 0.0 -0.06985331 -0.06985188 2.046363E-12 0.2029 0.2031746 7.540439E-8 3.1633135E-13 3.080869E-13 6.797117E-29 2.247139E-14 2.187139E-14 3.59999E-31 
0.2199 0.2201986 8.916457E-8 0.0 0.0 0.0 -0.06985308 -0.06985164 2.0892177E-12 0.2029 0.2031746 7.540439E-8 3.1105918E-13 3.029799E-13 6.5274845E-29 2.2096792E-14 2.153833E-14 3.1188023E-31 
0.21995 0.2202487 8.921797E-8 0.0 0.0 0.0 -0.069852866 -0.0698514 2.1543323E-12 0.2029 0.2031746 7.540439E-8 3.0587485E-13 2.978728E-13 6.403257E-29 2.1728443E-14 2.120526E-14 2.7372094E-31 
0.22 0.2202988 8.928029E-8 0.0 0.0 0.0 -0.06985265 -0.06985116 2.220446E-12 0.2029 0.2031746 7.540439E-8 3.0077693E-13 2.928768E-13 6.24119E-29 2.1366235E-14 2.076117E-14 3.6610297E-31 
0.22005 0.2203488 8.928029E-8 0.0 0.0 0.0 -0.069852434 -0.06985092 2.287559E-12 0.2029 0.2031746 7.540439E-8 2.9576398E-13 2.879919E-13 6.040517E-29 2.1010064E-14 2.04281E-14 3.3868228E-31 
0.2201 0.2203989 8.934264E-8 0.0 0.0 0.0 -0.069852225 -0.06985068 2.3785973E-12 0.2029 0.2031746 7.540439E-8 2.9083458E-13 2.832179E-13 5.801386E-29 2.0659835E-14 2.009504E-14 3.1899315E-31 
0.22015 0.220449 8.9405006E-8 0.0 0.0 0.0 -0.069852024 -0.06985044 2.5184854E-12 0.2029 0.2031746 7.540439E-8 2.8598735E-13 2.784439E-13 5.690356E-29 2.0315443E-14 1.976197E-14 3.0633275E-31 
0.2202 0.220499 8.9396096E-8 0.0 0.0 0.0 -0.06985182 -0.06985021 2.6139646E-12 0.2029 0.2031746 7.540439E-8 2.812209E-13 2.73781E-13 5.5352165E-29 1.9976796E-14 1.94289E-14 3.0019055E-31 
0.22025 0.2205491 8.94674E-8 0.0 0.0 0.0 -0.06985163 -0.06984997 2.760514E-12 0.2029 0.2031746 7.540439E-8 2.7653387E-13 2.692291E-13 5.335949E-29 1.9643793E-14 1.909584E-14 3.0025368E-31 
0.2203 0.2205992 8.952089E-8 0.0 0.0 0.0 -0.06985144 -0.06984973 2.93654E-12 0.2029 0.2031746 7.540439E-8 2.7192498E-13 2.647882E-13 5.093374E-29 1.9316342E-14 1.876277E-14 3.0644153E-31 
0.22035 0.2206492 8.952089E-8 0.0 0.0 0.0 -0.06985126 -0.06984949 3.1180059E-12 0.2029 0.2031746 7.540439E-8 2.673929E-13 2.603473E-13 4.964057E-29 1.8994351E-14 1.854072E-14 2.0578188E-31 
0.2204 0.2206993 8.95744E-8 0.0 0.0 0.0 -0.06985108 -0.06984925 3.3320569E-12 0.2029 0.2031746 7.540439E-8 2.6293635E-13 2.560174E-13 4.7871793E-29 1.867773E-14 1.820766E-14 2.2096684E-31 
0.22045 0.2207494 8.963684E-8 0.0 0.0 0.0 -0.0698509 -0.06984901 3.5813574E-12 0.2029 0.2031746 7.540439E-8 2.5855408E-13 2.517986E-13 4.563643E-29 1.8366386E-14 1.787459E-14 2.418631E-31 
0.2205 0.2207994 8.963684E-8 0.0 0.0 0.0 -0.06985072 -0.06984878 3.752554E-12 0.2029 0.2031746 7.540439E-8 2.5424484E-13 2.475797E-13 4.4423997E-29 1.8060235E-14 1.754152E-14 2.6906473E-31 
0.22055 0.2208495 8.969931E-8 0.0 0.0 0.0 -0.06985056 -0.06984854 4.0767945E-12 0.2029 0.2031746 7.540439E-8 2.5000743E-13 2.434719E-13 4.2712976E-29 1.7759186E-14 1.731948E-14 1.9334195E-31 
0.2206 0.2208996 8.9761805E-8 0.0 0.0 0.0 -0.069850385 -0.0698483 4.3520743E-12 0.2029 0.2031746 7.540439E-8 2.4584065E-13 2.393641E-13 4.1945517E-29 1.7463156E-14 1.698641E-14 2.2728649E-31 
0.22065 0.2209496 8.9761805E-8 0.0 0.0 0.0 -0.06985023 -0.06984806 4.70074E-12 0.2029 0.2031746 7.540439E-8 2.4174328E-13 2.353673E-13 4.065307E-29 1.7172063E-14 1.676437E-14 1.6621431E-31 
0.2207 0.2209997 8.982432E-8 0.0 0.0 0.0 -0.069850065 -0.06984782 5.029366E-12 0.2029 0.2031746 7.540439E-8 2.3771423E-13 2.314815E-13 3.8846874E-29 1.6885824E-14 1.64313E-14 2.0659113E-31 
0.22075 0.2210498 8.987792E-8 0.0 0.0 0.0 -0.069849916 -0.06984758 5.4731775E-12 0.2029 0.2031746 7.540439E-8 2.3375233E-13 2.275957E-13 3.7904242E-29 1.6604355E-14 1.620926E-14 1.5610016E-31 
0.2208 0.2210999 8.994047E-8 0.0 0.0 0.0 -0.06984976 -0.06984735 5.791423E-12 0.2029 0.2031746 7.540439E-8 2.2985647E-13 2.23821E-13 3.6426885E-29 1.632758E-14 1.587619E-14 2.0375351E-31 
0.22085 0.2211499 8.994047E-8 0.0 0.0 0.0 -0.06984961 -0.06984711 6.266987E-12 0.2029 0.2031746 7.540439E-8 2.2602552E-13 2.200462E-13 3.5752277E-29 1.6055418E-14 1.565414E-14 1.6102441E-31 
0.2209 0.2212 9.000305E-8 0.0 0.0 0.0 -0.06984947 -0.06984687 6.7613137E-12 0.2029 0.2031746 7.540439E-8 2.2225842E-13 2.163825E-13 3.4526537E-29 1.5787795E-14 1.532108E-14 2.1782303E-31 
0.22095 0.2212501 9.00567E-8 0.0 0.0 0.0 -0.06984933 -0.06984663 7.2744033E-12 0.2029 0.2031746 7.540439E-8 2.1855412E-13 2.127187E-13 3.4052127E-29 1.5524633E-14 1.509903E-14 1.8113839E-31 
0.221 0.2213001 9.00567E-8 0.0 0.0 0.0 -0.06984919 -0.06984639 7.8479445E-12 0.2029 0.2031746 7.540439E-8 2.1491156E-13 2.09166E-13 3.301138E-29 1.5265858E-14 1.487699E-14 1.5121812E-31 
0.22105 0.2213502 9.0119315E-8 0.0 0.0 0.0 -0.06984906 -0.06984615 8.443246E-12 0.2029 0.2031746 7.540439E-8 2.1132969E-13 2.057243E-13 3.142043E-29 1.5011397E-14 1.465494E-14 1.270615E-31 
0.2211 0.2214003 9.0181956E-8 0.0 0.0 0.0 -0.069848925 -0.06984591 9.105217E-12 0.2029 0.2031746 7.540439E-8 2.0780753E-13 2.022826E-13 3.052487E-29 1.4761179E-14 1.432188E-14 1.9298308E-31 
0.22115 0.2214503 9.0181956E-8 0.0 0.0 0.0 -0.0698488 -0.06984568 9.745593E-12 0.2029 0.2031746 7.540439E-8 2.0434407E-13 1.98952E-13 2.907434E-29 1.4515133E-14 1.409983E-14 1.7247641E-31 
0.2212 0.2215004 9.023566E-8 0.0 0.0 0.0 -0.06984867 -0.06984568 8.970824E-12 0.2029 0.2031746 7.540439E-8 2.0093833E-13 1.956213E-13 2.827087E-29 1.4273188E-14 1.387779E-14 1.563392E-31 
0.22125 0.2215505 9.0298336E-8 0.0 0.0 0.0 -0.06984855 -0.06984568 8.2709395E-12 0.2029 0.2031746 7.540439E-8 1.9758937E-13 1.924017E-13 2.6911853E-29 1.4035276E-14 1.365574E-14 1.4404756E-31 
0.2213 0.2216005 9.0298336E-8 0.0 0.0 0.0 -0.06984843 -0.06984568 7.599477E-12 0.2029 0.2031746 7.540439E-8 1.9429621E-13 1.89182E-13 2.615513E-29 1.3801331E-14 1.34337E-14 1.351525E-31 
0.22135 0.2216506 9.0361034E-8 0.0 0.0 0.0 -0.069848314 -0.06984568 6.9564354E-12 0.2029 0.2031746 7.540439E-8 1.9105794E-13 1.860734E-13 2.484562E-29 1.35712855E-14 1.321165E-14 1.293379E-31 
0.2214 0.2217007 9.0423754E-8 0.0 0.0 0.0 -0.0698482 -0.06984568 6.379397E-12 0.2029 0.2031746 7.540439E-8 1.8787364E-13 1.829648E-13 2.4096783E-29 1.3345075E-14 1.298961E-14 1.2635537E-31 
0.22145 0.2217507 9.0423754E-8 0.0 0.0 0.0 -0.06984809 -0.06984568 5.8273386E-12 0.2029 0.2031746 7.540439E-8 1.8474241E-13 1.798561E-13 2.387602E-29 1.3122636E-14 1.276756E-14 1.2607912E-31 
0.2215 0.2218008 9.04865E-8 0.0 0.0 0.0 -0.069847986 -0.06984568 5.3346216E-12 0.2029 0.2031746 7.540439E-8 1.8166337E-13 1.768585E-13 2.3086798E-29 1.2903906E-14 1.254552E-14 1.2844021E-31 
0.22155 0.2218509 9.05403E-8 0.0 0.0 0.0 -0.06984788 -0.06984568 4.863665E-12 0.2029 0.2031746 7.540439E-8 1.7863564E-13 1.738609E-13 2.279819E-29 1.2688821E-14 1.232348E-14 1.3347434E-31 
0.2216 0.2219009 9.05403E-8 0.0 0.0 0.0 -0.06984778 -0.06984568 4.414469E-12 0.2029 0.2031746 7.540439E-8 1.7565838E-13 1.709743E-13 2.1940593E-29 1.2477322E-14 1.210143E-14 1.4129483E-31 
0.22165 0.221951 9.059411E-8 0.0 0.0 0.0 -0.06984768 -0.06984568 4.0168424E-12 0.2029 0.2031746 7.540439E-8 1.7273075E-13 1.680878E-13 2.1556955E-29 1.22693485E-14 1.199041E-14 7.780647E-32 
0.2217 0.2220011 9.0665885E-8 0.0 0.0 0.0 -0.069847584 -0.06984568 3.6379788E-12 0.2029 0.2031746 7.540439E-8 1.698519E-13 1.653122E-13 2.0608908E-29 1.20648425E-14 1.176836E-14 8.7902E-32 
0.22175 0.2220511 9.065691E-8 0.0 0.0 0.0 -0.069847494 -0.06984568 3.304912E-12 0.2029 0.2031746 7.540439E-8 1.6702103E-13 1.625367E-13 2.0109197E-29 1.1863745E-14 1.154632E-14 1.0075847E-31 
0.2218 0.2221012 9.071974E-8 0.0 0.0 0.0 -0.069847405 -0.06984568 2.9878322E-12 0.2029 0.2031746 7.540439E-8 1.6423736E-13 1.598721E-13 1.9055455E-29 1.1666001E-14 1.132427E-14 1.1678022E-31 
0.22185 0.2221513 9.078258E-8 0.0 0.0 0.0 -0.069847316 -0.06984568 2.6867397E-12 0.2029 0.2031746 7.540439E-8 1.6150006E-13 1.572076E-13 1.8425254E-29 1.1471553E-14 1.121325E-14 6.6720284E-32 
0.2219 0.2222013 9.078258E-8 0.0 0.0 0.0 -0.069847226 -0.06984568 2.4016344E-12 0.2029 0.2031746 7.540439E-8 1.5880839E-13 1.54543E-13 1.8193524E-29 1.1280345E-14 1.099121E-14 8.359936E-32 
0.22195 0.2222514 9.084545E-8 0.0 0.0 0.0 -0.069847144 -0.06984568 2.1543323E-12 0.2029 0.2031746 7.540439E-8 1.561616E-13 1.519895E-13 1.7406346E-29 1.1092326E-14 1.076916E-14 1.0443622E-31 
0.222 0.2223015 9.0899356E-8 0.0 0.0 0.0 -0.06984706 -0.06984568 1.9204638E-12 0.2029 0.2031746 7.540439E-8 1.535589E-13 1.49436E-13 1.6998268E-29 1.0907441E-14 1.065814E-14 6.21507E-32 
0.22205 0.2223516 9.096226E-8 0.0 0.0 0.0 -0.06984698 -0.06984568 1.700029E-12 0.2029 0.2031746 7.540439E-8 1.5099959E-13 1.469935E-13 1.6048728E-29 1.0725638E-14 1.04361E-14 8.3832184E-32 
0.2221 0.2224016 9.096226E-8 0.0 0.0 0.0 -0.069846906 -0.06984568 1.5112911E-12 0.2029 0.2031746 7.540439E-8 1.4848292E-13 1.44551E-13 1.5460049E-29 1.05468655E-14 1.021405E-14 1.1076605E-31 
0.22215 0.2224517 9.102519E-8 0.0 0.0 0.0 -0.06984683 -0.06984568 1.3336554E-12 0.2029 0.2031746 7.540439E-8 1.460082E-13 1.421085E-13 1.5207653E-29 1.0371073E-14 1.010303E-14 7.18469E-32 
0.2222 0.2225018 9.1079144E-8 0.0 0.0 0.0 -0.06984676 -0.06984568 1.167122E-12 0.2029 0.2031746 7.540439E-8 1.4357474E-13 1.397771E-13 1.4422031E-29 1.0198211E-14 9.880985E-15 1.0063214E-31 
0.22225 0.2225518 9.1079144E-8 0.0 0.0 0.0 -0.06984669 -0.06984568 1.0267343E-12 0.2029 0.2031746 7.540439E-8 1.4118183E-13 1.374456E-13 1.3959404E-29 1.002823E-14 9.769963E-15 6.6701905E-32 
0.2223 0.2226019 9.1151115E-8 0.0 0.0 0.0 -0.06984662 -0.06984568 8.9533936E-13 0.2029 0.2031746 7.540439E-8 1.388288E-13 1.351141E-13 1.3798948E-29 9.861083E-15 9.547918E-15 9.807233E-32 
0.22235 0.222652 9.120511E-8 0.0 0.0 0.0 -0.069846556 -0.06984568 7.7293727E-13 0.2029 0.2031746 7.540439E-8 1.3651499E-13 1.328937E-13 1.3113737E-29 9.696722E-15 9.436896E-15 6.7509816E-32 
0.2224 0.222702 9.120511E-8 0.0 0.0 0.0 -0.06984649 -0.06984568 6.59528E-13 0.2029 0.2031746 7.540439E-8 1.3423973E-13 1.306732E-13 1.2720188E-29 9.5351016E-15 9.325873E-15 4.3776418E-32 
0.22245 0.2227521 9.125912E-8 0.0 0.0 0.0 -0.06984643 -0.06984568 5.6626925E-13 0.2029 0.2031746 7.540439E-8 1.320024E-13 1.284528E-13 1.2599636E-29 9.3761745E-15 9.103829E-15 7.417216E-32 
0.2225 0.2228022 9.133116E-8 0.0 0.0 0.0 -0.06984637 -0.06984568 4.8011595E-13 0.2029 0.2031746 7.540439E-8 1.2980236E-13 1.263434E-13 1.19644794E-29 9.219897E-15 8.992806E-15 5.1570424E-32 
0.22255 0.2228522 9.132215E-8 0.0 0.0 0.0 -0.06984631 -0.06984568 4.0106807E-13 0.2029 0.2031746 7.540439E-8 1.2763899E-13 1.24234E-13 1.1593964E-29 9.066224E-15 8.770762E-15 8.729781E-32 
0.2226 0.2229023 9.13852E-8 0.0 0.0 0.0 -0.06984626 -0.06984568 3.3772984E-13 0.2029 0.2031746 7.540439E-8 1.2551168E-13 1.221245E-13 1.14729174E-29 8.915113E-15 8.65974E-15 6.5215704E-32 
0.22265 0.2229524 9.143927E-8 0.0 0.0 0.0 -0.069846205 -0.06984568 2.798317E-13 0.2029 0.2031746 7.540439E-8 1.2341982E-13 1.201261E-13 1.0848535E-29 8.766521E-15 8.548717E-15 4.743837E-32 
0.2227 0.2230024 9.144828E-8 0.0 0.0 0.0 -0.06984615 -0.06984568 2.2737368E-13 0.2029 0.2031746 7.540439E-8 1.2136281E-13 1.181277E-13 1.0465938E-29 8.620405E-15 8.437695E-15 3.3382976E-32 
0.22275 0.2230525 9.1511374E-8 0.0 0.0 0.0 -0.0698461 -0.06984568 1.8035573E-13 0.2029 0.2031746 7.540439E-8 1.193401E-13 1.161293E-13 1.0309217E-29 8.476725E-15 8.21565E-15 6.8160176E-32 
0.2228 0.2231026 9.1565475E-8 0.0 0.0 0.0 -0.06984606 -0.06984568 1.443845E-13 0.2029 0.2031746 7.540439E-8 1.173511E-13 1.142419E-13 9.667169E-30 8.335441E-15 8.104628E-15 5.3274685E-32 
0.22285 0.2231526 9.1565475E-8 0.0 0.0 0.0 -0.069846004 -0.06984568 1.0746959E-13 0.2029 0.2031746 7.540439E-8 1.1539524E-13 1.123546E-13 9.245522E-30 8.196511E-15 7.993606E-15 4.1170458E-32 
0.2229 0.2232027 9.1628614E-8 0.0 0.0 0.0 -0.06984596 -0.06984568 8.01581E-14 0.2029 0.2031746 7.540439E-8 1.13471996E-13 1.104672E-13 9.0288145E-30 8.059897E-15 7.882583E-15 3.1440427E-32 
0.22295 0.2232528 9.1691774E-8 0.0 0.0 0.0 -0.06984592 -0.06984568 6.0451644E-14 0.2029 0.2031746 7.540439E-8 1.11580795E-13 1.085798E-13 9.005983E-30 7.92556E-15 7.660539E-15 7.023632E-32 
0.223 0.2233028 9.168275E-8 0.0 0.0 0.0 -0.06984588 -0.06984568 4.046763E-14 0.2029 0.2031746 7.540439E-8 1.0972112E-13 1.068035E-13 8.512478E-30 7.793463E-15 7.549517E-15 5.95094E-32 
0.22305 0.2233529 9.174593E-8 0.0 0.0 0.0 -0.06984584 -0.06984568 2.6867397E-14 0.2029 0.2031746 7.540439E-8 1.0789243E-13 1.050271E-13 8.210113E-30 7.663568E-15 7.438494E-15 5.0658123E-32 
0.2231 0.223403 9.180913E-8 0.0 0.0 0.0 -0.0698458 -0.06984568 1.6042723E-14 0.2029 0.2031746 7.540439E-8 1.06094224E-13 1.032507E-13 8.085626E-30 7.535837E-15 7.327472E-15 4.3415982E-32 
0.22315 0.223453 9.180913E-8 0.0 0.0 0.0 -0.069845766 -0.06984568 7.993606E-15 0.2029 0.2031746 7.540439E-8 1.04325985E-13 1.014744E-13 8.13155E-30 7.4102356E-15 7.21645E-15 3.755297E-32 
0.2232 0.2235031 9.187235E-8 0.0 0.0 0.0 -0.06984573 -0.06984568 2.7200464E-15 0.2029 0.2031746 7.540439E-8 1.02587216E-13 9.980905E-14 7.718209E-30 7.286728E-15 7.105427E-15 3.287007E-32 
0.22325 0.2235532 9.192656E-8 0.0 0.0 0.0 -0.0698457 -0.06984568 4.9960036E-16 0.2029 0.2031746 7.540439E-8 1.0087743E-13 9.814372E-14 7.473156E-30 7.165279E-15 6.994405E-15 2.9197804E-32 
0.2233 0.2236032 9.193559E-8 0.0 0.0 0.0 -0.06984566 -0.06984568 2.220446E-16 0.2029 0.2031746 7.540439E-8 9.9196144E-14 9.647838E-14 7.386235E-30 7.0458543E-15 6.883383E-15 2.6396854E-32 
0.22335 0.2236533 9.198982E-8 0.0 0.0 0.0 -0.06984563 -0.06984568 1.9984014E-15 0.2029 0.2031746 7.540439E-8 9.754287E-14 9.481305E-14 7.451905E-30 6.9284203E-15 6.77236E-15 2.4354822E-32 
0.2234 0.2237034 9.205311E-8 0.0 0.0 0.0 -0.0698456 -0.06984568 5.551115E-15 0.2029 0.2031746 7.540439E-8 9.591716E-14 9.325873E-14 7.0672496E-30 6.812944E-15 6.661338E-15 2.2984309E-32 
0.22345 0.2237535 9.210736E-8 0.0 0.0 0.0 -0.06984558 -0.06984568 9.3813846E-15 0.2029 0.2031746 7.540439E-8 9.4318535E-14 9.170442E-14 6.833587E-30 6.699392E-15 6.550316E-15 2.2223685E-32 
0.2235 0.2238035 9.211641E-8 0.0 0.0 0.0 -0.06984555 -0.06984568 1.6042723E-14 0.2029 0.2031746 7.540439E-8 9.2746564E-14 9.015011E-14 6.741574E-30 6.5877327E-15 6.439294E-15 2.2034051E-32 
0.22355 0.2238536 9.217069E-8 0.0 0.0 0.0 -0.06984553 -0.06984568 2.220446E-14 0.2029 0.2031746 7.540439E-8 9.120079E-14 8.85958E-14 6.785985E-30 6.4779348E-15 6.328271E-15 2.2399296E-32 
0.2236 0.2239037 9.223403E-8 0.0 0.0 0.0 -0.069845505 -0.06984568 2.93654E-14 0.2029 0.2031746 7.540439E-8 8.968077E-14 8.715251E-14 6.3921216E-30 6.369967E-15 6.217249E-15 2.3322764E-32 
0.22365 0.2239537 9.223403E-8 0.0 0.0 0.0 -0.06984548 -0.06984568 3.7525538E-14 0.2029 0.2031746 7.540439E-8 8.818609E-14 8.570922E-14 6.134902E-30 6.263799E-15 6.106227E-15 2.4828886E-32 
0.2237 0.2240038 9.22974E-8 0.0 0.0 0.0 -0.06984546 -0.06984568 4.6684878E-14 0.2029 0.2031746 7.540439E-8 8.6716326E-14 8.426593E-14 6.004453E-30 6.1594004E-15 5.995204E-15 2.6960486E-32 
0.22375 0.2240539 9.236079E-8 0.0 0.0 0.0 -0.069845445 -0.06984568 5.3346216E-14 0.2029 0.2031746 7.540439E-8 8.527105E-14 8.282264E-14 5.9947267E-30 6.0567417E-15 5.884182E-15 2.9776838E-32 
0.2238 0.2241039 9.235173E-8 0.0 0.0 0.0 -0.06984542 -0.06984568 6.417089E-14 0.2029 0.2031746 7.540439E-8 8.384987E-14 8.149037E-14 5.5672485E-30 5.9557944E-15 5.77316E-15 3.335528E-32 
0.22385 0.224154 9.241514E-8 0.0 0.0 0.0 -0.06984541 -0.06984568 7.194245E-14 0.2029 0.2031746 7.540439E-8 8.245237E-14 8.01581E-14 5.2636594E-30 5.85653E-15 5.662137E-15 3.7788558E-32 
0.2239 0.2242041 9.246951E-8 0.0 0.0 0.0 -0.06984539 -0.06984568 8.01581E-14 0.2029 0.2031746 7.540439E-8 8.107816E-14 7.882583E-14 5.0730134E-30 5.75892E-15 5.551115E-15 4.31828E-32 
0.22395 0.2242541 9.247857E-8 0.0 0.0 0.0 -0.06984538 -0.06984568 8.881784E-14 0.2029 0.2031746 7.540439E-8 7.972686E-14 7.749357E-14 4.9876015E-30 5.6629366E-15 5.551115E-15 1.2504043E-32 
0.224 0.2243042 9.253296E-8 0.0 0.0 0.0 -0.06984537 -0.06984568 9.3314245E-14 0.2029 0.2031746 7.540439E-8 7.839808E-14 7.61613E-14 5.003201E-30 5.568553E-15 5.440093E-15 1.6502016E-32 
0.22405 0.2243543 9.259643E-8 0.0 0.0 0.0 -0.069845356 -0.06984568 1.0264012E-13 0.2029 0.2031746 7.540439E-8 7.709145E-14 7.494005E-14 4.6285336E-30 5.4757427E-15 5.329071E-15 2.1512618E-32 
0.2241 0.2244043 9.26055E-8 0.0 0.0 0.0 -0.06984535 -0.06984568 1.0746959E-13 0.2029 0.2031746 7.540439E-8 7.580659E-14 7.371881E-14 4.3588267E-30 5.3844796E-15 5.218048E-15 2.769955E-32 
0.22415 0.2244544 9.265992E-8 0.0 0.0 0.0 -0.06984533 -0.06984568 1.174616E-13 0.2029 0.2031746 7.540439E-8 7.454315E-14 7.249756E-14 4.184444E-30 5.2947373E-15 5.107026E-15 3.5235567E-32 
0.2242 0.2245045 9.272343E-8 0.0 0.0 0.0 -0.069845326 -0.06984568 1.2262413E-13 0.2029 0.2031746 7.540439E-8 7.330076E-14 7.127632E-14 4.098368E-30 5.206491E-15 5.107026E-15 9.8932786E-33 
0.22425 0.2245545 9.271436E-8 0.0 0.0 0.0 -0.06984532 -0.06984568 1.2789769E-13 0.2029 0.2031746 7.540439E-8 7.207908E-14 7.005507E-14 4.096612E-30 5.1197157E-15 4.996004E-15 1.5304585E-32 
0.2243 0.2246046 9.278697E-8 0.0 0.0 0.0 -0.06984531 -0.06984568 1.3328227E-13 0.2029 0.2031746 7.540439E-8 7.0877765E-14 6.883383E-14 4.177682E-30 5.0343865E-15 4.884981E-15 2.2322034E-32 
0.22435 0.2246547 9.284145E-8 0.0 0.0 0.0 -0.06984531 -0.06984568 1.3328227E-13 0.2029 0.2031746 7.540439E-8 6.9696466E-14 6.77236E-14 3.89221E-30 4.95048E-15 4.773959E-15 3.11596E-32 
0.2244 0.2247047 9.284145E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.853486E-14 6.661338E-14 3.692075E-30 4.867971E-15 4.773959E-15 8.8382915E-33 
0.22445 0.2247548 9.289594E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.739261E-14 6.550316E-14 3.5700313E-30 4.786838E-15 4.662937E-15 1.5351461E-32 
0.2245 0.2248049 9.295953E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.62694E-14 6.439294E-14 3.5210863E-30 4.7070574E-15 4.551914E-15 2.4069475E-32 
0.22455 0.2248549 9.296862E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.5164914E-14 6.328271E-14 3.5426846E-30 4.6286065E-15 4.551914E-15 5.8817366E-33 
0.2246 0.224905 9.302315E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.407883E-14 6.217249E-14 3.634129E-30 4.551463E-15 4.440892E-15 1.2225909E-32 
0.22465 0.2249551 9.308679E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.301085E-14 6.117329E-14 3.376627E-30 4.475605E-15 4.32987E-15 2.1238808E-32 
0.2247 0.2250051 9.308679E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.196067E-14 6.017409E-14 3.191876E-30 4.4010117E-15 4.218847E-15 3.318394E-32 
0.22475 0.2250552 9.315045E-8 0.0 0.0 0.0 -0.069845304 -0.06984568 1.3877788E-13 0.2029 0.2031746 7.540439E-8 6.092799E-14 5.917489E-14 3.0733621E-30 4.3276616E-15 4.218847E-15 1.1840598E-32 
0.2248 0.2251053 9.320503E-8 0.0 0.0 0.0 -0.06984531 -0.06984568 1.3328227E-13 0.2029 0.2031746 7.540439E-8 5.9912524E-14 5.817569E-14 3.0165816E-30 4.255534E-15 4.107825E-15 2.1817947E-32 
0.22485 0.2251554 9.326873E-8 0.0 0.0 0.0 -0.06984532 -0.06984568 1.2789769E-13 0.2029 0.2031746 7.540439E-8 5.891398E-14 5.717649E-14 3.0188653E-30 4.1846087E-15 4.107825E-15 5.8957114E-33 
0.2249 0.2252054 9.326873E-8 0.0 0.0 0.0 -0.06984532 -0.06984568 1.2789769E-13 0.2029 0.2031746 7.540439E-8 5.793208E-14 5.617729E-14 3.0792928E-30 4.1148657E-15 3.996803E-15 1.3938834E-32 
0.22495 0.2252555 9.333245E-8 0.0 0.0 0.0 -0.069845326 -0.06984568 1.2262413E-13 0.2029 0.2031746 7.540439E-8 5.696655E-14 5.528911E-14 2.813806E-30 4.046285E-15 3.885781E-15 2.5761485E-32 
0.225 0.2253056 9.3396196E-8 0.0 0.0 0.0 -0.06984533 -0.06984568 1.174616E-13 0.2029 0.2031746 7.540439E-8 5.6017104E-14 5.440093E-14 2.6120143E-30 3.978847E-15 3.885781E-15 8.66129E-33 
0.22505 0.2253556 9.338709E-8 0.0 0.0 0.0 -0.06984534 -0.06984568 1.1241008E-13 0.2029 0.2031746 7.540439E-8 5.5083488E-14 5.351275E-14 2.4672176E-30 3.9125333E-15 3.774758E-15 1.8982065E-32 
0.2251 0.2254057 9.345085E-8 0.0 0.0 0.0 -0.069845356 -0.06984568 1.0264012E-13 0.2029 0.2031746 7.540439E-8 5.416543E-14 5.262457E-14 2.3742432E-30 3.847325E-15 3.774758E-15 5.2659704E-33 
