SimulationTime neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_time_lastSpikeTime neuron_model_stateCURRENT_conductance_SynapseModel_g neuron_model_stateCURRENT_current_SynapseModel_i 
2.929473e-01 0 -6.100702e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.929974e-01 0 -6.101036e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.930474e-01 0 -6.101370e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.930975e-01 0 -6.101704e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.931476e-01 0 -6.102037e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.931976e-01 0 -6.102371e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.932477e-01 0 -6.102705e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.932978e-01 0 -6.103039e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.933478e-01 0 -6.103373e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.933979e-01 0 -6.103706e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.934480e-01 0 -6.104040e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.934980e-01 0 -6.104374e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.935481e-01 0 -6.104708e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.935982e-01 0 -6.105042e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.936482e-01 0 -6.105375e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.936983e-01 0 -6.105709e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.937484e-01 0 -6.106043e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.937984e-01 0 -6.106377e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.938485e-01 0 -6.106710e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.938986e-01 0 -6.107044e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.939487e-01 0 -6.107378e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.939987e-01 0 -6.107712e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.940488e-01 0 -6.108046e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.940989e-01 0 -6.108379e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.941489e-01 0 -6.108713e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.941990e-01 0 -6.109047e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.942491e-01 0 -6.109381e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.942991e-01 0 -6.109715e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.943492e-01 0 -6.110048e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.943993e-01 0 -6.110382e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.944493e-01 0 -6.110716e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.944994e-01 0 -6.111050e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.945495e-01 0 -6.111383e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.945995e-01 0 -6.111717e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.946496e-01 0 -6.112051e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.946997e-01 0 -6.112385e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.947497e-01 0 -6.112719e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.947998e-01 0 -6.113052e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.948499e-01 0 -6.113386e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.948999e-01 0 -6.113720e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.949500e-01 0 -6.114054e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.950001e-01 0 -6.114388e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.950501e-01 0 -6.114721e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.951002e-01 0 -6.115055e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.951503e-01 0 -6.115389e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.952003e-01 0 -6.115723e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.952504e-01 0 -6.116056e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.953005e-01 0 -6.116390e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.953506e-01 0 -6.116724e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.954006e-01 0 -6.117058e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.954507e-01 0 -6.117392e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.955008e-01 0 -6.117725e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.955508e-01 0 -6.118059e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.956009e-01 0 -6.118393e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.956510e-01 0 -6.118727e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.957010e-01 0 -6.119061e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.957511e-01 0 -6.119394e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.958012e-01 0 -6.119728e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.958512e-01 0 -6.120062e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.959013e-01 0 -6.120396e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.959514e-01 0 -6.120729e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.960014e-01 0 -6.121063e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.960515e-01 0 -6.121397e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.961016e-01 0 -6.121731e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.961516e-01 0 -6.122065e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.962017e-01 0 -6.122398e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.962518e-01 0 -6.122732e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.963018e-01 0 -6.123066e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.963519e-01 0 -6.123400e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.964020e-01 0 -6.123734e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.964520e-01 0 -6.124067e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.965021e-01 0 -6.124401e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.965522e-01 0 -6.124735e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.966022e-01 0 -6.125069e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.966523e-01 0 -6.125402e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.967024e-01 0 -6.125736e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.967525e-01 0 -6.126070e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.968025e-01 0 -6.126404e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.968526e-01 0 -6.126738e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.969027e-01 0 -6.127071e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.969527e-01 0 -6.127405e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.970028e-01 0 -6.127739e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.970529e-01 0 -6.128073e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.971029e-01 0 -6.128407e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.971530e-01 0 -6.128740e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.972031e-01 0 -6.129074e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.972531e-01 0 -6.129408e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.973032e-01 0 -6.129742e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.973533e-01 0 -6.130075e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.974033e-01 0 -6.130409e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.974534e-01 0 -6.130743e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.975035e-01 0 -6.131077e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.975535e-01 0 -6.131411e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.976036e-01 0 -6.131744e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.976537e-01 0 -6.132078e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.977037e-01 0 -6.132412e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.977538e-01 0 -6.132746e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.978039e-01 0 -6.133080e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.978539e-01 0 -6.133413e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.979040e-01 0 -6.133747e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.979541e-01 0 -6.134081e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.980042e-01 0 -6.134415e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.980542e-01 0 -6.134748e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.981043e-01 0 -6.135082e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.981544e-01 0 -6.135416e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.982044e-01 0 -6.135750e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.982545e-01 0 -6.136084e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.983046e-01 0 -6.136417e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.983546e-01 0 -6.136751e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.984047e-01 0 -6.137085e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.984548e-01 0 -6.137419e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.985048e-01 0 -6.137753e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.985549e-01 0 -6.138086e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.986050e-01 0 -6.138420e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.986550e-01 0 -6.138754e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.987051e-01 0 -6.139088e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.987552e-01 0 -6.139398e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.988052e-01 0 -6.139708e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.988553e-01 0 -6.140018e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.989054e-01 0 -6.140327e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.989554e-01 0 -6.140637e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.990055e-01 0 -6.140947e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.990556e-01 0 -6.141257e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.991056e-01 0 -6.141567e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.991557e-01 0 -6.141877e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.992058e-01 0 -6.142187e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.992558e-01 0 -6.142497e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.993059e-01 0 -6.142807e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.993560e-01 0 -6.143117e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.994061e-01 0 -6.143427e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.994561e-01 0 -6.143737e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.995062e-01 0 -6.144047e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.995563e-01 0 -6.144357e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.996063e-01 0 -6.144667e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.996564e-01 0 -6.144977e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.997065e-01 0 -6.145287e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.997565e-01 0 -6.145597e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.998066e-01 0 -6.145906e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.998567e-01 0 -6.146216e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.999067e-01 0 -6.146526e-02 2.031746e-01 3.219647e-15 2.220446e-16 
2.999568e-01 0 -6.146836e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.000069e-01 0 -6.147146e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.000569e-01 0 -6.147456e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.001070e-01 0 -6.147766e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.001571e-01 0 -6.148076e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.002071e-01 0 -6.148386e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.002572e-01 0 -6.148696e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.003073e-01 0 -6.149006e-02 2.031746e-01 3.219647e-15 2.220446e-16 
3.003573e-01 0 -6.149316e-02 2.031746e-01 2.500032e-10 2.220446e-16 
3.004074e-01 0 -6.149626e-02 2.031746e-01 2.458309e-10 1.537348e-11 
3.004575e-01 0 -6.130767e-02 2.031746e-01 2.417282e-10 1.511768e-11 
3.005075e-01 0 -6.112242e-02 2.031746e-01 2.376940e-10 1.481981e-11 
3.005576e-01 0 -6.094098e-02 2.031746e-01 2.337270e-10 1.452838e-11 
3.006077e-01 0 -6.076312e-02 2.031746e-01 2.298264e-10 1.424361e-11 
3.006577e-01 0 -6.058884e-02 2.031746e-01 2.259908e-10 1.396494e-11 
3.007078e-01 0 -6.041813e-02 2.031746e-01 2.222192e-10 1.369249e-11 
3.007579e-01 0 -6.025100e-02 2.031746e-01 2.185107e-10 1.342604e-11 
3.008080e-01 0 -6.008720e-02 2.031746e-01 2.148639e-10 1.316547e-11 
3.008580e-01 0 -5.992675e-02 2.031746e-01 2.112780e-10 1.291056e-11 
3.009081e-01 0 -5.976939e-02 2.031746e-01 2.077519e-10 1.266121e-11 
3.009582e-01 0 -5.961537e-02 2.031746e-01 2.042847e-10 1.241718e-11 
3.010082e-01 0 -5.946445e-02 2.031746e-01 2.008754e-10 1.217848e-11 
3.010583e-01 0 -5.931640e-02 2.031746e-01 1.975230e-10 1.194500e-11 
3.011084e-01 0 -5.917144e-02 2.031746e-01 1.942265e-10 1.171641e-11 
3.011584e-01 0 -5.902934e-02 2.031746e-01 1.909851e-10 1.149270e-11 
3.012085e-01 0 -5.889010e-02 2.031746e-01 1.877978e-10 1.127376e-11 
3.012586e-01 0 -5.875373e-02 2.031746e-01 1.846636e-10 1.105938e-11 
3.013086e-01 0 -5.861998e-02 2.031746e-01 1.815817e-10 1.084965e-11 
3.013587e-01 0 -5.848885e-02 2.031746e-01 1.785513e-10 1.064426e-11 
3.014088e-01 0 -5.836034e-02 2.031746e-01 1.755714e-10 1.044331e-11 
3.014588e-01 0 -5.823445e-02 2.031746e-01 1.726413e-10 1.024636e-11 
3.015089e-01 0 -5.811095e-02 2.031746e-01 1.697601e-10 1.005362e-11 
3.015590e-01 0 -5.799007e-02 2.031746e-01 1.669269e-10 9.864887e-12 
3.016090e-01 0 -5.787158e-02 2.031746e-01 1.641410e-10 9.680146e-12 
3.016591e-01 0 -5.775547e-02 2.031746e-01 1.614017e-10 9.499068e-12 
3.017092e-01 0 -5.764151e-02 2.031746e-01 1.587080e-10 9.321877e-12 
3.017592e-01 0 -5.752993e-02 2.031746e-01 1.560594e-10 9.148127e-12 
3.018093e-01 0 -5.742049e-02 2.031746e-01 1.534549e-10 8.978041e-12 
3.018594e-01 0 -5.731320e-02 2.031746e-01 1.508939e-10 8.811507e-12 
3.019094e-01 0 -5.720806e-02 2.031746e-01 1.483755e-10 8.648193e-12 
3.019595e-01 0 -5.710506e-02 2.031746e-01 1.458993e-10 8.488321e-12 
3.020096e-01 0 -5.700397e-02 2.031746e-01 1.434644e-10 8.331558e-12 
3.020597e-01 0 -5.690503e-02 2.031746e-01 1.410700e-10 8.178014e-12 
3.021097e-01 0 -5.680799e-02 2.031746e-01 1.387157e-10 8.027579e-12 
3.021598e-01 0 -5.671287e-02 2.031746e-01 1.364007e-10 7.880141e-12 
3.022099e-01 0 -5.661964e-02 2.031746e-01 1.341243e-10 7.735701e-12 
3.022599e-01 0 -5.652809e-02 2.031746e-01 1.318858e-10 7.594037e-12 
3.023100e-01 0 -5.643845e-02 2.031746e-01 1.296848e-10 7.455259e-12 
3.023601e-01 0 -5.635047e-02 2.031746e-01 1.275205e-10 7.319256e-12 
3.024101e-01 0 -5.626440e-02 2.031746e-01 1.253924e-10 7.185808e-12 
3.024602e-01 0 -5.618000e-02 2.031746e-01 1.232997e-10 7.055134e-12 
3.025103e-01 0 -5.609727e-02 2.031746e-01 1.212419e-10 6.927015e-12 
3.025603e-01 0 -5.601597e-02 2.031746e-01 1.192185e-10 6.801337e-12 
3.026104e-01 0 -5.593634e-02 2.031746e-01 1.172289e-10 6.678103e-12 
3.026605e-01 0 -5.585837e-02 2.031746e-01 1.152725e-10 6.557310e-12 
3.027105e-01 0 -5.578184e-02 2.031746e-01 1.133487e-10 6.438960e-12 
3.027606e-01 0 -5.570674e-02 2.031746e-01 1.114570e-10 6.322831e-12 
3.028107e-01 0 -5.563331e-02 2.031746e-01 1.095969e-10 6.208922e-12 
3.028607e-01 0 -5.556130e-02 2.031746e-01 1.077678e-10 6.097234e-12 
3.029108e-01 0 -5.549073e-02 2.031746e-01 1.059692e-10 5.987766e-12 
3.029609e-01 0 -5.542159e-02 2.031746e-01 1.042008e-10 5.880296e-12 
3.030109e-01 0 -5.535364e-02 2.031746e-01 1.024617e-10 5.774936e-12 
3.030610e-01 0 -5.528712e-02 2.031746e-01 1.007517e-10 5.671574e-12 
3.031111e-01 0 -5.522180e-02 2.031746e-01 9.907031e-11 5.570322e-12 
3.031611e-01 0 -5.515790e-02 2.031746e-01 9.741696e-11 5.470846e-12 
3.032112e-01 0 -5.509520e-02 2.031746e-01 9.579115e-11 5.373368e-12 
3.032613e-01 0 -5.503368e-02 2.031746e-01 9.419254e-11 5.277667e-12 
3.033113e-01 0 -5.497336e-02 2.031746e-01 9.262058e-11 5.183742e-12 
3.033614e-01 1 -6.999993e-02 3.033104e-01 9.107481e-11 5.091705e-12 
3.034115e-01 0 -6.999993e-02 3.033104e-01 8.955481e-11 6.375234e-12 
3.034616e-01 0 -6.999993e-02 3.033104e-01 8.806023e-11 6.268874e-12 
3.035116e-01 0 -6.999993e-02 3.033104e-01 8.659062e-11 6.164180e-12 
3.035617e-01 0 -6.999993e-02 3.033104e-01 8.514556e-11 6.061374e-12 
3.036118e-01 0 -6.999993e-02 3.033104e-01 8.372458e-11 5.960232e-12 
3.036618e-01 0 -6.999993e-02 3.033104e-01 8.232726e-11 5.860756e-12 
3.037119e-01 0 -6.999993e-02 3.033104e-01 8.095324e-11 5.762946e-12 
3.037620e-01 0 -6.999993e-02 3.033104e-01 7.960221e-11 5.666689e-12 
3.038120e-01 0 -6.999993e-02 3.033104e-01 7.827372e-11 5.572098e-12 
3.038621e-01 0 -6.999993e-02 3.033104e-01 7.696743e-11 5.479173e-12 
3.039122e-01 0 -6.999993e-02 3.033104e-01 7.568290e-11 5.387690e-12 
3.039622e-01 0 -6.999993e-02 3.033104e-01 7.441980e-11 5.297762e-12 
3.040123e-01 0 -6.999993e-02 3.033104e-01 7.317780e-11 5.209388e-12 
3.040624e-01 0 -6.999993e-02 3.033104e-01 7.195655e-11 5.122458e-12 
3.041124e-01 0 -6.999993e-02 3.033104e-01 7.075562e-11 5.036971e-12 
3.041625e-01 0 -6.999993e-02 3.033104e-01 6.957479e-11 4.952927e-12 
3.042126e-01 0 -6.999993e-02 3.033104e-01 6.841361e-11 4.870215e-12 
3.042626e-01 0 -6.999993e-02 3.033104e-01 6.727185e-11 4.788947e-12 
3.043127e-01 0 -6.999993e-02 3.033104e-01 6.614920e-11 4.709011e-12 
3.043628e-01 0 -6.999993e-02 3.033104e-01 6.504519e-11 4.630407e-12 
3.044128e-01 0 -6.999993e-02 3.033104e-01 6.395962e-11 4.553136e-12 
3.044629e-01 0 -6.999993e-02 3.033104e-01 6.289214e-11 4.477196e-12 
3.045130e-01 0 -6.999993e-02 3.033104e-01 6.184253e-11 4.402478e-12 
3.045630e-01 0 -6.999993e-02 3.033104e-01 6.081047e-11 4.328982e-12 
3.046131e-01 0 -6.999993e-02 3.033104e-01 5.979561e-11 4.256706e-12 
3.046632e-01 0 -6.999993e-02 3.033104e-01 5.879763e-11 4.185652e-12 
3.047132e-01 0 -6.999993e-02 3.033104e-01 5.781631e-11 4.115819e-12 
3.047633e-01 0 -6.999993e-02 3.033104e-01 5.685141e-11 4.047096e-12 
3.048134e-01 0 -6.999993e-02 3.033104e-01 5.590262e-11 3.979594e-12 
3.048635e-01 0 -6.999993e-02 3.033104e-01 5.496970e-11 3.913203e-12 
3.049135e-01 0 -6.999993e-02 3.033104e-01 5.405232e-11 3.847922e-12 
3.049636e-01 0 -6.999993e-02 3.033104e-01 5.315026e-11 3.783640e-12 
3.050137e-01 0 -6.999993e-02 3.033104e-01 5.226319e-11 3.720468e-12 
3.050637e-01 0 -6.999993e-02 3.033104e-01 5.139100e-11 3.658407e-12 
3.051138e-01 0 -6.999993e-02 3.033104e-01 5.053336e-11 3.597345e-12 
3.051639e-01 0 -6.999993e-02 3.033104e-01 4.969003e-11 3.537282e-12 
3.052139e-01 0 -6.999993e-02 3.033104e-01 4.886080e-11 3.478329e-12 
3.052640e-01 0 -6.999993e-02 3.033104e-01 4.804535e-11 3.420264e-12 
3.053141e-01 0 -6.999993e-02 3.033104e-01 4.724354e-11 3.363199e-12 
3.053641e-01 0 -6.999993e-02 3.033104e-01 4.645506e-11 3.307021e-12 
3.054142e-01 0 -6.999993e-02 3.033104e-01 4.567979e-11 3.251843e-12 
3.054643e-01 0 -6.999993e-02 3.033104e-01 4.491740e-11 3.197553e-12 
3.055143e-01 0 -6.999993e-02 3.033104e-01 4.416778e-11 3.144263e-12 
3.055644e-01 0 -6.999993e-02 3.033104e-01 4.343070e-11 3.091749e-12 
3.056145e-01 0 -6.999993e-02 3.033104e-01 4.270584e-11 3.040124e-12 
3.056645e-01 0 -6.999993e-02 3.033104e-01 4.199308e-11 2.989387e-12 
3.057146e-01 0 -6.999993e-02 3.033104e-01 4.129230e-11 2.939538e-12 
3.057647e-01 0 -6.999993e-02 3.033104e-01 4.060319e-11 2.890466e-12 
3.058147e-01 0 -6.999993e-02 3.033104e-01 3.992551e-11 2.842171e-12 
3.058648e-01 0 -6.999993e-02 3.033104e-01 3.925915e-11 2.794764e-12 
3.059149e-01 0 -6.999993e-02 3.033104e-01 3.860401e-11 2.748135e-12 
3.059649e-01 0 -6.999993e-02 3.033104e-01 3.795975e-11 2.702283e-12 
3.060150e-01 0 -6.999993e-02 3.033104e-01 3.732625e-11 2.657208e-12 
3.060651e-01 0 -6.999993e-02 3.033104e-01 3.670331e-11 2.612799e-12 
3.061152e-01 0 -6.999993e-02 3.033104e-01 3.609080e-11 2.569278e-12 
3.061652e-01 0 -6.999993e-02 3.033104e-01 3.548850e-11 2.526312e-12 
3.062153e-01 0 -6.999993e-02 3.033104e-01 3.489620e-11 2.484235e-12 
3.062654e-01 0 -6.999993e-02 3.033104e-01 3.431377e-11 2.442713e-12 
3.063154e-01 0 -6.999993e-02 3.033104e-01 3.374112e-11 2.401968e-12 
3.063655e-01 0 -6.999993e-02 3.033104e-01 3.317802e-11 2.361888e-12 
3.064156e-01 0 -6.999993e-02 3.033104e-01 3.262435e-11 2.322476e-12 
3.064656e-01 0 -6.999993e-02 3.033104e-01 3.207989e-11 2.283729e-12 
3.065157e-01 0 -6.999993e-02 3.033104e-01 3.154454e-11 2.245537e-12 
3.065658e-01 0 -6.999993e-02 3.033104e-01 3.101808e-11 2.208123e-12 
3.066158e-01 0 -6.999993e-02 3.033104e-01 3.050038e-11 2.171263e-12 
3.066659e-01 0 -6.999993e-02 3.033104e-01 2.999134e-11 2.135070e-12 
3.067160e-01 0 -6.999993e-02 3.033104e-01 2.949085e-11 2.099432e-12 
3.067660e-01 0 -6.999993e-02 3.033104e-01 2.899869e-11 2.064349e-12 
3.068161e-01 0 -6.999993e-02 3.033104e-01 2.851475e-11 2.029932e-12 
3.068662e-01 0 -6.999993e-02 3.033104e-01 2.803890e-11 1.996070e-12 
3.069162e-01 0 -6.999993e-02 3.033104e-01 2.757095e-11 1.962763e-12 
3.069663e-01 0 -6.999993e-02 3.033104e-01 2.711076e-11 1.930012e-12 
3.070164e-01 0 -6.999993e-02 3.033104e-01 2.665834e-11 1.897704e-12 
3.070664e-01 0 -6.999993e-02 3.033104e-01 2.621348e-11 1.866063e-12 
3.071165e-01 0 -6.999993e-02 3.033104e-01 2.577605e-11 1.834977e-12 
3.071666e-01 0 -6.999993e-02 3.033104e-01 2.534584e-11 1.804334e-12 
3.072166e-01 0 -6.999993e-02 3.033104e-01 2.492284e-11 1.774247e-12 
3.072667e-01 0 -6.999993e-02 3.033104e-01 2.450695e-11 1.744604e-12 
3.073168e-01 0 -6.999993e-02 3.033104e-01 2.409795e-11 1.715517e-12 
3.073668e-01 0 -6.999993e-02 3.033104e-01 2.369582e-11 1.686873e-12 
3.074169e-01 0 -6.999993e-02 3.033104e-01 2.330036e-11 1.658673e-12 
3.074670e-01 0 -6.999993e-02 3.033104e-01 2.291145e-11 1.631029e-12 
3.075171e-01 0 -6.999993e-02 3.033104e-01 2.252909e-11 1.603828e-12 
3.075671e-01 0 -6.999993e-02 3.033104e-01 2.215306e-11 1.577072e-12 
3.076172e-01 0 -6.999993e-02 3.033104e-01 2.178335e-11 1.550760e-12 
3.076673e-01 0 -6.999993e-02 3.033104e-01 2.141975e-11 1.524780e-12 
3.077173e-01 0 -6.999993e-02 3.033104e-01 2.106226e-11 1.499356e-12 
3.077674e-01 0 -6.999993e-02 3.033104e-01 2.071077e-11 1.474376e-12 
3.078175e-01 0 -6.999993e-02 3.033104e-01 2.036515e-11 1.449729e-12 
3.078675e-01 0 -6.999993e-02 3.033104e-01 2.002531e-11 1.425526e-12 
3.079176e-01 0 -6.999993e-02 3.033104e-01 1.969114e-11 1.401768e-12 
3.079677e-01 0 -6.999993e-02 3.033104e-01 1.936251e-11 1.378342e-12 
3.080177e-01 0 -6.999993e-02 3.033104e-01 1.903933e-11 1.355360e-12 
3.080678e-01 0 -6.999993e-02 3.033104e-01 1.872158e-11 1.332712e-12 
3.081179e-01 0 -6.999993e-02 3.033104e-01 1.840916e-11 1.310507e-12 
3.081679e-01 0 -6.999993e-02 3.033104e-01 1.810196e-11 1.288636e-12 
3.082180e-01 0 -6.999993e-02 3.033104e-01 1.779987e-11 1.267098e-12 
3.082681e-01 0 -6.999993e-02 3.033104e-01 1.750278e-11 1.246003e-12 
3.083181e-01 0 -6.999993e-02 3.033104e-01 1.721068e-11 1.225242e-12 
3.083682e-01 0 -6.999993e-02 3.033104e-01 1.692346e-11 1.204703e-12 
3.084183e-01 0 -6.999993e-02 3.033104e-01 1.664102e-11 1.184608e-12 
3.084683e-01 0 -6.999993e-02 3.033104e-01 1.636324e-11 1.164846e-12 
3.085184e-01 0 -6.999993e-02 3.033104e-01 1.609013e-11 1.145417e-12 
3.085685e-01 0 -6.999993e-02 3.033104e-01 1.582157e-11 1.126321e-12 
3.086185e-01 0 -6.999993e-02 3.033104e-01 1.555756e-11 1.107558e-12 
3.086686e-01 0 -6.999993e-02 3.033104e-01 1.529787e-11 1.089018e-12 
